source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
2_562,3_8937,2_3,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
4_9754,3_18344,4_3,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,
4_2216,3_6610,4_3,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,
4_7434,3_3466,4_3,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,
2_8858,5_4370,2_5,False,False,0.4,,,,,,,0.4,"(False, False, True, False, True)",,
2_15170,1_824,2_1,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_16646,1_132,4_1,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_3960,5_1515,4_5,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_9148,5_741,2_5,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_18188,5_7225,2_5,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
2_19091,4_14567,2_4,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
4_11210,5_9693,4_5,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
2_4371,5_18023,2_5,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_2648,5_12523,2_5,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
5_15537,1_7960,5_1,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_10191,3_3899,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
4_6368,5_14227,4_5,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.1111111111111111,9.0
4_8242,1_3428,4_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_16345,3_6365,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_5799,1_3452,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
5_12867,1_10076,5_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0
5_2103,3_12345,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_11266,3_9565,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_10173,4_952,2_4,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
5_11709,3_9432,5_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.125,8.0
2_5021,1_11313,2_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.3333333333333333,3.0
5_1411,3_7518,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_18047,3_874,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.25,4.0
2_922,1_3396,2_1,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.5,2.0
2_3628,4_1182,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.16666666666666666,6.0
2_2648,3_13585,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_5911,5_1401,2_5,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.5,2.0
2_3323,5_4641,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.3333333333333333,3.0
2_2376,3_10346,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
5_3640,3_1087,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
5_2136,3_9164,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0
2_858,5_13113,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_16972,3_11705,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0
2_17529,3_12415,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_5303,3_13787,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.125,8.0
5_2087,3_4269,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
4_6633,5_2708,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
3_10106,1_4341,3_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
5_18762,3_11156,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
5_13940,1_9361,5_1,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.3333333333333333,3.0
2_4397,3_8515,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_12081,3_16611,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0
2_10628,1_18031,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.3333333333333333,3.0
2_17029,5_6711,2_5,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.16666666666666666,6.0
5_10558,3_18543,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_3201,5_13913,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0
2_5492,5_7442,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
2_6021,1_4754,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
2_8604,3_9360,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_7306,5_2500,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_7970,3_12286,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0
2_11750,5_13558,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0
3_8583,1_7897,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.125,8.0
5_15500,3_17969,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_6728,1_6156,2_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_15200,3_13796,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
2_15374,3_1141,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
5_6804,3_17576,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_16712,3_7247,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_13983,3_5597,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_9690,4_13934,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
4_6489,1_183,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_18856,4_17699,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
3_7780,1_6972,3_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.25,4.0
2_5190,3_4983,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
5_4131,1_14077,5_1,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.1111111111111111,9.0
2_10167,3_17842,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.3333333333333333,3.0
4_17902,3_947,4_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
2_17896,3_18462,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.009708737864077669,103.0
4_6363,1_8507,4_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.2,5.0
5_3059,1_8932,5_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.1111111111111111,9.0
2_16121,3_1758,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0
2_13334,3_13606,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
2_2384,3_14615,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_7558,4_16606,2_4,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, True)",1.0,0.0
2_12153,3_11474,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
4_7688,5_7215,4_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.2,5.0
4_5391,3_3581,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
2_9857,3_17395,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.25,4.0
5_6176,3_5037,5_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.023255813953488372,43.0
5_10942,3_18519,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, True)",1.0,0.0
2_13059,4_1831,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.2,5.0
3_5822,1_19171,3_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
3_8937,1_196,3_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.25,4.0
2_349,3_16971,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.3333333333333333,3.0
5_578,1_8507,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_9497,3_13457,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
5_4122,1_13758,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.2,5.0
2_5288,3_6958,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
2_14639,1_17461,2_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_1289,3_4189,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_8874,3_16339,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0
2_9756,3_13846,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_17764,3_17963,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_429,3_10465,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_9864,1_17288,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
4_14530,5_9316,4_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0
2_7101,1_2749,2_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
5_8178,3_6992,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
5_14222,1_17789,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_5303,5_3254,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_876,1_13103,4_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.2,5.0
4_7365,3_19327,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.02631578947368421,38.0
4_3440,3_12833,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
2_4932,3_12078,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
4_13999,3_843,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.2,5.0
5_16201,3_17116,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
5_61,3_3764,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
2_540,5_13924,2_5,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.14285714285714285,7.0
4_10851,1_3653,4_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_9622,3_14609,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
4_12966,1_15445,4_1,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.1,10.0
5_18008,3_12075,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
5_10540,3_4574,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_6563,3_3081,2_3,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_9270,4_10917,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0
4_18618,3_1596,4_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
5_11736,3_13298,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_16945,3_7999,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
4_1107,5_9584,4_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.14285714285714285,7.0
2_530,3_843,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.2,5.0
2_13051,3_16126,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
3_7886,1_10502,3_1,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_3785,3_7797,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.3333333333333333,3.0
5_10821,3_1801,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
3_7956,1_3653,3_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
5_1313,1_2869,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.3333333333333333,3.0
2_2648,3_12727,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
5_711,1_15122,5_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
5_7460,3_17698,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_4002,3_1822,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_17149,3_11597,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
5_16682,3_7802,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
4_10840,3_17226,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
3_12632,1_14978,3_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_1547,3_19266,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_16130,3_2551,2_3,True,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_1273,3_16679,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
4_13243,3_2358,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
4_19184,5_1844,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.3333333333333333,3.0
2_12417,3_13718,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.3333333333333333,3.0
5_10681,3_4214,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_15789,3_16010,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
2_19245,3_10831,2_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.125,8.0
2_13675,1_4287,2_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
4_724,3_831,4_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
4_6701,3_5037,4_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_16127,3_4871,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_12152,3_18594,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.08333333333333333,12.0
3_18470,1_8537,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.125,8.0
5_8995,1_15058,5_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.5,2.0
2_3958,3_3199,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
2_5687,3_1024,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_14363,4_17885,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
2_4405,3_2299,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
5_10821,3_15764,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_16982,5_7061,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
4_3900,1_12106,4_1,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
2_2039,3_18940,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
5_1889,1_19279,5_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_6441,5_5649,4_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_10912,5_12916,4_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_16820,1_15858,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
2_10646,3_11352,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0
2_3071,3_3613,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
5_17931,3_6406,5_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.3333333333333333,3.0
5_15770,3_10325,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_8654,5_12478,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
4_16224,3_10994,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
2_14731,4_17836,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
2_12292,3_15280,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.058823529411764705,17.0
4_15791,3_8137,4_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
2_1645,3_4150,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_15742,5_3963,2_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.125,8.0
2_2874,3_18385,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
2_15666,3_9933,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_3,3_14722,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0
4_19032,3_2109,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_5763,3_1671,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.16666666666666666,6.0
2_10536,3_7933,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
2_9074,3_12877,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_12849,3_9945,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
2_9848,3_5037,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_16969,5_8427,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_10655,3_7039,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.25,4.0
2_6951,3_2258,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
5_12843,3_11219,5_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.07692307692307693,13.0
2_12964,3_18509,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.3333333333333333,3.0
2_5303,3_9119,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, False, True)",1.0,0.0
