source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
usapartsdirect_11164650,harddrivesdirect_4572209,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,50
usapartsdirect_14604176,sillworks_3959294,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0,disagreement_post_graph,51
usapartsdirect_226412,sillworks_13243582,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph,52
harddrivesdirect_6734267,sillworks_6316975,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,53
usapartsdirect_12931800,sillworks_5705694,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph,54
usapartsdirect_1168769,sillworks_4610289,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0,disagreement_post_graph,55
harddrivesdirect_5941793,sillworks_9409333,harddrivesdirect_sillworks,True,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,56
usapartsdirect_7069002,harddrivesdirect_3941541,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,57
harddrivesdirect_7111302,sillworks_7654972,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph,58
harddrivesdirect_10733677,sillworks_10871157,harddrivesdirect_sillworks,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0,disagreement_post_graph,59
usapartsdirect_1301546,harddrivesdirect_3279925,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,60
usapartsdirect_13182245,harddrivesdirect_1772871,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,61
harddrivesdirect_10326500,sillworks_3028848,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,62
usapartsdirect_1608606,sillworks_1637334,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0,disagreement_post_graph,63
harddrivesdirect_12752829,tweakers_4554085,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.2,5.0,disagreement_post_graph,64
usapartsdirect_2530588,sillworks_14356885,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0,disagreement_post_graph,65
usapartsdirect_9308060,sillworks_8080948,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0,disagreement_post_graph,66
harddrivesdirect_11294856,sillworks_7205204,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,67
usapartsdirect_3109746,harddrivesdirect_17295065,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,68
usapartsdirect_8591776,sillworks_12370117,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.0625,16.0,disagreement_post_graph,69
usapartsdirect_9876100,harddrivesdirect_11318497,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.125,8.0,disagreement_post_graph,70
usapartsdirect_7500537,sillworks_8097118,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0,disagreement_post_graph,71
usapartsdirect_306740,harddrivesdirect_13605239,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0,disagreement_post_graph,72
usapartsdirect_2041731,harddrivesdirect_14011354,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.5,2.0,disagreement_post_graph,73
usapartsdirect_17225268,tweakers_9759368,usapartsdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0,disagreement_post_graph,74
sillworks_12524790,tweakers_13085719,sillworks_tweakers,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.07142857142857142,14.0,disagreement_post_graph,75
harddrivesdirect_7720000,sillworks_2504111,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,76
usapartsdirect_14562926,harddrivesdirect_9955589,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0,disagreement_post_graph,77
usapartsdirect_1809031,harddrivesdirect_15770785,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.04,25.0,disagreement_post_graph,78
usapartsdirect_4121168,sillworks_12806459,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.16666666666666666,6.0,disagreement_post_graph,79
usapartsdirect_8345961,sillworks_12238145,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,80
harddrivesdirect_8008072,tweakers_4810040,harddrivesdirect_tweakers,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,81
harddrivesdirect_3929020,sillworks_13687796,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.09090909090909091,11.0,disagreement_post_graph,82
usapartsdirect_11005842,sillworks_13088464,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,83
usapartsdirect_2502044,harddrivesdirect_1695514,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,84
sillworks_15877931,tweakers_7936376,sillworks_tweakers,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.25,4.0,disagreement_post_graph,85
usapartsdirect_6407194,sillworks_13143426,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,86
usapartsdirect_8333053,harddrivesdirect_5858097,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,87
harddrivesdirect_2946973,sillworks_14943073,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,88
usapartsdirect_14301444,tweakers_4706658,usapartsdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,89
sillworks_17273976,tweakers_6183064,sillworks_tweakers,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1111111111111111,9.0,disagreement_post_graph,90
harddrivesdirect_1089566,sillworks_7792454,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph,91
usapartsdirect_6684370,harddrivesdirect_13493284,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,92
harddrivesdirect_121925,sillworks_2495609,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.25,4.0,disagreement_post_graph,93
usapartsdirect_7500537,harddrivesdirect_10758977,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0,disagreement_post_graph,94
harddrivesdirect_7787337,sillworks_10911974,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,95
usapartsdirect_7543417,tweakers_6014238,usapartsdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0,disagreement_post_graph,96
usapartsdirect_7378447,harddrivesdirect_9668009,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0,disagreement_post_graph,97
usapartsdirect_8238071,sillworks_6670811,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.25,4.0,disagreement_post_graph,98
harddrivesdirect_15583927,sillworks_9250794,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.14285714285714285,7.0,disagreement_post_graph,99
usapartsdirect_1027836,harddrivesdirect_8495576,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph,100
usapartsdirect_157430,sillworks_15894942,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.1111111111111111,9.0,disagreement_post_graph,101
harddrivesdirect_7016446,tweakers_16345015,harddrivesdirect_tweakers,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.16666666666666666,6.0,disagreement_post_graph,102
harddrivesdirect_10808694,tweakers_8653209,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,disagreement_post_graph,103
harddrivesdirect_15984484,tweakers_260922,harddrivesdirect_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,104
usapartsdirect_12754437,sillworks_12712535,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,105
harddrivesdirect_7863416,sillworks_16384149,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,106
usapartsdirect_16734341,sillworks_2982735,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,107
usapartsdirect_547979,harddrivesdirect_13330543,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0,disagreement_post_graph,108
usapartsdirect_3751870,harddrivesdirect_6579370,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.16666666666666666,6.0,disagreement_post_graph,109
harddrivesdirect_13025959,sillworks_15828844,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0,disagreement_post_graph,110
usapartsdirect_547979,sillworks_5009889,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,111
usapartsdirect_6568225,harddrivesdirect_8407887,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0,disagreement_post_graph,112
harddrivesdirect_3043859,sillworks_11114351,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,113
usapartsdirect_3476352,harddrivesdirect_2139827,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,114
usapartsdirect_13707962,harddrivesdirect_7580816,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,115
usapartsdirect_10048860,harddrivesdirect_7724667,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,116
usapartsdirect_16434499,harddrivesdirect_8381359,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0,disagreement_post_graph,117
harddrivesdirect_10172889,sillworks_9198034,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.5,2.0,disagreement_post_graph,118
harddrivesdirect_14900263,tweakers_14331586,harddrivesdirect_tweakers,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.14285714285714285,7.0,disagreement_post_graph,119
usapartsdirect_6824149,sillworks_8268318,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,120
harddrivesdirect_3661642,sillworks_6513719,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0,disagreement_post_graph,121
harddrivesdirect_4987830,tweakers_9877098,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,disagreement_post_graph,122
harddrivesdirect_2187117,sillworks_3181185,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,123
usapartsdirect_2450626,harddrivesdirect_4191566,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.25,4.0,disagreement_post_graph,124
usapartsdirect_6411283,harddrivesdirect_17113998,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,125
sillworks_3681110,tweakers_13055436,sillworks_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0,disagreement_post_graph,126
usapartsdirect_1045449,sillworks_8758049,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,disagreement_post_graph,127
usapartsdirect_4101023,harddrivesdirect_8650111,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.2,5.0,disagreement_post_graph,128
usapartsdirect_2392921,harddrivesdirect_8434190,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.1111111111111111,9.0,disagreement_post_graph,129
harddrivesdirect_2468263,sillworks_8588832,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0,disagreement_post_graph,130
harddrivesdirect_15894172,sillworks_6118935,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0,disagreement_post_graph,131
usapartsdirect_11799116,harddrivesdirect_1806122,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.14285714285714285,7.0,disagreement_post_graph,132
usapartsdirect_7235809,sillworks_4068941,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,133
usapartsdirect_15322689,harddrivesdirect_16717227,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0,disagreement_post_graph,134
usapartsdirect_4582967,harddrivesdirect_16161749,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,135
usapartsdirect_1809031,harddrivesdirect_4386614,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0,disagreement_post_graph,136
harddrivesdirect_8008072,tweakers_13085719,harddrivesdirect_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,137
harddrivesdirect_9886578,tweakers_2434989,harddrivesdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph,138
harddrivesdirect_10711001,sillworks_6433592,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,139
harddrivesdirect_7638157,sillworks_6199545,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.16666666666666666,6.0,disagreement_post_graph,140
usapartsdirect_15075355,tweakers_17386989,usapartsdirect_tweakers,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.08333333333333333,12.0,disagreement_post_graph,141
harddrivesdirect_2600538,sillworks_17302168,harddrivesdirect_sillworks,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0,disagreement_post_graph,142
usapartsdirect_13864792,sillworks_17006786,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph,143
usapartsdirect_9801955,harddrivesdirect_703426,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.037037037037037035,27.0,disagreement_post_graph,144
harddrivesdirect_10842271,sillworks_3735925,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0,disagreement_post_graph,145
usapartsdirect_5658732,tweakers_11638788,usapartsdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.3333333333333333,3.0,disagreement_post_graph,146
sillworks_8538600,tweakers_3592158,sillworks_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,147
usapartsdirect_8298567,tweakers_15550797,usapartsdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0,disagreement_post_graph,148
usapartsdirect_1809031,harddrivesdirect_10862853,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,149
usapartsdirect_2048,harddrivesdirect_13849887,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0,disagreement_post_graph,150
usapartsdirect_11224787,sillworks_11836103,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,151
harddrivesdirect_2707211,sillworks_13512390,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph,152
harddrivesdirect_10916433,sillworks_6957645,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,153
usapartsdirect_17225268,tweakers_8740433,usapartsdirect_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,154
usapartsdirect_14809302,sillworks_13773033,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.1111111111111111,9.0,disagreement_post_graph,155
usapartsdirect_2010107,harddrivesdirect_9620973,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,156
