id,cluster_id,source,number,title,length,artist,album,year,language
221,113,5,13,,231706,Dirty South,"10q"" Dubplate Sessions",,Englzish
226,9771,5,11,,210000,Jäger 90,"Awake theM achines,  7",2011,English
227,117,5,2,,342933,Dexter Gordon,The Classic Blue Note Recordings,2003,English
236,122,5,4,,397000,Art Popular,Pagode pra Valer,1999,Portuguese
239,6406,5,2,,2 18000,Barefoot,Barefoot,2006,English
249,130,5,3,,142000,The Get Set,Down Marriot ,2002,English
250,131,5,B2,,209000,Skädmä,Mustat joutsenet,,Finnish
252,132,5,13,,245360,Kelpe, Inside Body,2004,English
256,134,5,1,,166000,Dan Bárta,Horem,,[Multiple languages]
258,8649,5,9,,,Песняры,,2006,Russian
266,7588,5,8,,233613,Kapanga,¡Esta!,2004,Spanish
267,8882,5,3,,115240,Udo Jürgens,Mit 66 Jahren: Live ,2001,German
271,185,5,5,,151866,Sarah Vaughan,Great Ladies and Gents of Jazz,1999,English
272,144,5,4,,189906,Rude-Rich-and-the-High-Notes, Stomp,,unk.
287,152,5,9,,243960,Sixpence None the Richer,The Best of Sixpence None the Richer,2004,English
288,8867,5,1,,168000,BEAT-CRUSADERS, #9,2005,English
289,4748,5,7,,146000,Bob Marley & The Wailers,,,English
300,158,5,7,,175493,Georges Brassens,J'ai rendez-vous avec vous (intégrale édition 88),1988,French
306,162,5,E4,,261000,Sir William Gilbert & Sir Arthur Sullivan,Golden Sounds From the Classics,,English
307,163,5,11,,186000,The Las Resort,"Oi!  Singles Collection, Volume 2",1996,English
310,164,5,18,,204000,Keha,Animal + Cannibal,2011,English
317,3006,5,17,,310000,Jaromír Nohavica,PražsTká pálená,2006,Czech
323,3848,5,7,,238933,Crystal Gayle,Best of Crystal Gayle,1993,English
329,3229,5,3,,,Falling Mirror Mirror,Zen ,1089,English
338,176,5,6,,,Látex,Recuérdame,2005,Spanish
358,187,5,2,,227000,Raygun Ballet,Big California,2013,English
360,188,5,51,,9000,Jim Rattigan,The  Album,,English
362,2941,5,1,,153000,Sammy Fain,Walt Disney's Alice  Wonderland,2001,English
367,8147,5,8,,390000,Jesus Raves,Jigoku,2011,English
374,197,5,10,,108000,Christian Hölbling,Helfried kommt!,2003,German
381,6608,5,9,,218000,Solillaquists of Sound, Student Counsol (Running From Precedence),2002,English
389,207,5,10,,314707,Sir Edward Elgar,Great Organ Works,,English
396,211,5,4,,141666,Robert Pollard,Not  My Airforce,1996,English
401,214,5,2,,365000,Robert Rich,,2000,English
411,220,5,3,,496000,Low,,2003,English
433,6471,5,11,,436000,Cascada,The Remix Album,2006,English
438,232,5,1,,174000,Adrian James Watkins,Nu Electronica,,English
443,235,5,8,,222466,Tear Ceremony,An Hourglass Of Opals,1993,English
447,238,5,1,,205000,GoodMorKningBoy, for Velvet,2004,English
450,240,5,10,,277000,Angie Palmer,Tales of Light and Darkness,,English
456,6488,5,1,,196533,Raffaella Carrà,I  successi originali,2000,Italian
470,253,5,19,,250000,Jean Ferrat,BBest Of ,2009,French
474,1423,5,12,,95000,Dead,In  Bondage of Vice,,English
475,3048,5,,,280746,Rudyard Kipling,Just So Stories,,English
478,3457,5,5,,195000,Nuttea,Paris  Parsi,1993,[Multiple languagesB]
485,3621,5,16,,18000,Τάνια Τσανακλίδου, μαγικό κουτί,1998,Greek
498,270,5,9,,,the BOOGIE JACK,the BOOGIE JACK,2005,JJapanese
501,9046,5,6,,121480,Scribe Machine,Replicant,,
507,3891,5,6,,371000,n.a.,Shrug,1994,English
508,4058,5,5,,304000,Михаил Иванович Глинка,The Sheffield / Coustic Set Up and  Disc,1994,English
531,4519,5,27,,206000,Alter Ego," Underground, Volume 9: Stockholm",2004,English
536,7685,5,3,,166373,Szenische Lesung,Die Große Hörbibel,2007,German
538,287,5,6,,235000,Os Azeitonas,Salão América,2012,Portuguese
547,291,5,6,,308000,Divinity Compromised, World Torn,2013,English
555,1260,5,8,,437000,John Fahey,The Yellow ,2006,English
556,1732,5,3,,986999,Jai Uttal and Ben Leinbach,Bhakti ,,
563,299,5,11,,234000,Earl Zero,Marketplace,2011,English
574,9756,5,11,,133546,Napoleon XIV,Rock 'n' Roll - The Collection (disc 6) - Goofy Rock!,,English
578,3313,5,2,,212000,Tommy James, Solo Years (1970-81),1991,English
581,306,5,10,,260666,Curiosity Killed the Cat,"Acid  Classics, Volume 2",1999,English
585,9645,5,12,,242000,Kwest Tha Madd Lad,This Is My First Album,1996,English
589,311,5,15,,222067,Dan Brown,Sakrileg (feat. narrator: Wolfgang ,2004,German
590,312,5,3,,220000,Venom, Assault,1985,Englis
593,7057,5,1,,167000,Angelika Express,Hosen runter! Demos 2002-2003,2009,German
605,318,5,8,,150000,Georges Hamel,Ces belles années !,,French
613,323,5,4,,224000,Pyrior,Oceans Procellarum,2010,English
616,324,5,8,,152720,Puncehrs PLANT,State  Fear,2008,English
625,9050,5,59,,30000,Ron D. Komie & Rick Rhodes,"Olympic Challenge, Volume 2",,English
629,333,5,7,,251800,Jack Radics,Always Around,,English
635,4304,5,A4,,417000,Sirrah,Acme,2005,English
640,5187,5,9,,316380,Smooth Ace, PEOPLE' SSONGS,2004,Japanese
647,343,5,2,,424133,Maurice Sklar,Songs of ,,
654,348,5, 9,,291333,Lam-Zi Kun,The Sound of Silk and Bamboo,,
662,4131,5,15,,248506,J.C. Mark,Adventures in Music 3: Pop/Rock Sampler,1990,English
671,358,5,7,,217000,"Julie Driscoll, Brian Auger & The Trinity",,1967,English
672,682,5,9,,272826,Trout Fishing in America,1995 Kerrville ,1995,English
674,7839,5,1,,302813,Republica, Essential Tracks: Pop,2010,English
679,681,5,17,,301000,DragonForce,Sleeveless:  Purevolume Digital Collection,2006,English
685,3137,5,10,,403906,Baden Powell,Baden Powell,,
695,372,5,13,,48000,Nuspirit Helsinki,Nuspirit ,2002,English
696,8093,5,4,,251000,Mark Boombastik & Eduardo Delgado Lopez,Adiós Berlin,2011,German
703,3857,5,1,,384480,60 Channels,Covert ,2004,English
705,378,5,3,,323369,Feli xMendelssohn,The Complete Symphonies,2010,English
711,9385,5,1,,60080,Pizzicato Five,This  Girl,2000,English
712,9322,5,19,,58000,Johann Sebastian Bach, d'orgue,,
714,381,5,6,,123040,Stage Holding,Titanic!  Musical in Hamburg,2002,
716,382,5,13,,166000,Spike Jones and His City Slickers,Spike Jones Greatest Hits Box 2,2007,English
723,387,5,8,,234333,Giants of Science,The History of ,2002,English
735,393,5,1,,251960,Eliane Elias,,2005,English
741,9619,5,17,,117626,Blanks 77,Killr ,1996,English
743,879,5,2,,261946,Ganache,"The Lifted Brow, No. 6",2010,English
749,399,5,15,,271855,Lamb of God,SPIN's,2012,English
754,402,5,1,,,klein,the next small thing,2006,English
755,5551,5,14,,179733,Jacques Offenbach,La Belle Hélène (Chœurs et Orchestre du Capitole de Toulouse feat. conductor: Michel Plasson),1958,French
758,405,5,10,,,Uomini di mare,Lato & Fabri Fibra,2993,Italian
759,5785,5,14,,171866,Giuseppe Tartini,Virtuoso Violin,,English
760,406,5,0,,231533,Herb Alpert,Midnight Sun,1992,English
765,409,5,2,,430000,Model 500, Space,2008,English
769,6357,5,3,,251000,Toktok vs. Soffy O.,Essentieal Dance 2002,2002,English
778,416,5,8,,110619,Absurd,Life Beyond the  1992-1994,2010,[Multiple languages]
788,421,5,3,,292000,The Salsoul Orchesttra,Nice 'n' Naasty,2013,English
802,428,5,B,,,Cavity,Fuck Diablo,1997,English
816,9579,5,1,,247000,Webbie,Savage  2,2008,English
820,6382,5,A2,,88000,Night Birds,Nigth ,2010,English
825,1981,5,9,,292293,Bratři Orffové,Bingriwingri,2005,Czech
826,8235,5,7,,310853,Camel,On  Road 1982,1994,English
827,4624,5,1,,29600,Сергей Васильевич Рахманинов,"Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman)",2002,English
829,441,5,13,,181000,The Staple Singers,Artist's Choice: Emmylou Harris,2004,English
830,6008,5,2,,221093,Soul Coughing,107.7  End: End Sessions,1998,English
835,1194,5,6,,181000,Hansen Tomas,Stad & land,2008,Dutch
838,5870,5,2,,242226,in cremonica mono+,ハル。,2010,Japanese
842,447,5,15,,210043,Marilyn Monroe,Marilyn Monroe,1990,English
844,448,5,2,,124053,Yo La Tengo,Yo La Tengo Is  the Classics,2006,English
847,450,5,,,211693,Charles Koechlin,"Les Heures Persanes, Op. 65 (Kathryn Stott)",2003,French
850,452,5,18,,224550,Anita Kerr,Music Is Her NaXme,,English
852,7351,5,16,,110040,Maggie Bell,Tommy (London Symphony Orchestra & Chamber Choir),1972,English
854,9270,5,5,,162000,Chenard Walcker,,2004,English
857,455,5,5,,138000,Ian & Sylvia, Morning Rain,1965,English
862,458,5,1,,201693,Klaus Suonsaari,Portrait in Sound,,English
864,7847,5,10,,199333,Louis Armstrong,The Quintessence: New York – Chicago 1925-1940,1 994,English
866,461,5,26,,144000,Amadeus Amadeus Mozart,"Die Harmoniemusiken, Foleg 1: Die  / Die Entführung aus dem Serail (Consortium Classicum)", 1988,German
868,462,5,3,,238000,Vincent Diamante,Cloud OST,2005,Eneglish
870,464,5,26,,43666,[unknownn],Alfagurt  mín tunga,1995,Faroese
873,8949,5,3,,214000,APB, to Believe In (bonus disc),2006,English
875,2811,5,16,,141000,The Park Ensemble,The Themes ,,English
877,8595,5,4,,169026,Merle Haggard,Steve Stone Cold Country,1999,English
879,6691,5,15,,,Raimonds Pauls,Raimonda Paula dziedāšanas svētki,2006,Latvian
881,8055,5,2,,243000,Kaleef,"MTV Raps, Volume 2",,English
886,9371,5,79,,30000,Christian Steinhäuser,Modern ,,English
889,5626,5,12,,262000,Sir Lawrence,"Blues Revue: Blues Music Sampler (Aug - Sep, 2007)",2007,English
899,475,5,10,,113000,Make or Break,Think About It,2005,English
904,478,5,6,,151000,Candy & The Kisses,Gary  Presents Where the Action Is!,2004,English
911,2773,5,5,,234000,Xiu,,2013,English
913,483,5,15,,210000,Richard Allen Harvey,,,Englis
915,485,5,14,,205000,Self,"Porno, Mint & Grime",2005,English
919,1149,5,7,,210320,Asia,,1994,English
925,1772,5,25,,159000,Michael Giacchino,Super 8,2011,English
930,491,5,3,,317133,Mamborama,Al Directamente Mambo,2006,Spaniish
933,9134,5,11,,275466,Black Box,Greatest  Collection,,
934,493,5,69,,31000,The Gerogerigegege,Tokyo  Dynamite,2090,Japanese
940,497,5,10,,,General Smiley,Dread Meets Greensleeves: A Westside ,2008,English
944,500,5,6,,Room Service,Panzerchrist,Room ,2003,English
953,9565,5,7,,,Дмитрий Маликов,,2007,Russian
955,507,5,7,,434000,Art of Noise,In Visible ,1988,TEnglish
962,3267,5,5,,251000,"Slovak Radio Symphony Orchestra, Peter Breiner","Complete National Anthems of the World, Volume 4: Guadeloupe - ",2006,English
973,516,5,8,,10000,Потап и Настя Каменских,Не Люби Мне Мозги,2009,Russian
988,6975,5,9,,162453,Benny Benassi,Ministry of Sound: Sessions ,20 10,English
989,523,5, 1,,173000,Possessed,The Eyes of ,1987,English
995,1801,5,22,,30000,Howard A. Thompson,"Hip-Hop Chopshop,  2",,English
1000,6986,5,8,,529000,Grateful Dead,"Dave's Picks, Volume 8",2013,English
1004,9883,5,3,,273533,브로콜리 너마저,브로콜리 너마저,2009,Korean
1022,542,5,2,,353000,Flesh Field,"Sonic Seducer:T Cold  Seduction, Volume 43",2004,
1025,1007,5,1,,342763,Harold Mabern Trio,Somewhere  the Rainbow,,English
1026,545,5,1,,,Lene Lovich, When,1981,English
1028,6507,5,1,,376000,Heart of Cygnus,"Over Mountain,  Hill",2009,English
1031,547,5,8,,236640,The Cult, Cult: The Singles 1984-1995,2000,English
1038,550,5,1,,214573,DJ Flex,,1999,English
1039,2020,5,13,,186000,Johann Sebastian Bach, Passion,1964,German
1045,553,5,4,,unk.,Donovan,,1965,English
1047,9968,5,1,,,SE7EN,ありのまま,2007,Japanese
1051,556,5,20,,175400,Sylt Sounds By Big Twice,Kontor:  Chill 2011,2011,English
1061,6351,5,1,,200666,Zigaretten Rauchen Rauchen feat. Rosa,Männer,,German
1065,564,5,1,,294026,Brandy,Sitt' Up  My Room,1995,English
1080,571,5,10,,292706,Steve Waring,Mâcheur,2010,French
1082,8371,5,6,,466533,Maha Ketama,Psychedelic Trance Music Collection,,English
1095,4072,5,11,,356733,Bob Dylan,"Bob Dylan’s Greatest Hits, Volume III",1989,Engglish
1099,580,5,B1,,,Präparation-H,Sexist Society...M ust Destroy It! / It's a Dog's World...,1996,English
1112,588,5,7,,183000,The Beach Boys,Beach Boys Rarities,1983,English
1122,593,5,5,,632866,Fluxion, Forms,1999,English
1126,594,5,2,,276000,Neil Young & The Fisk Jubilee Singers,"2005-11-04: Late Night with Conan O'Brien, New York City, NY, ",,English
1142,603,5,8,,320800,DJ Dolores apresentando Isaar,,1995,Portuguese
1144,604,5,5,,174160,Club, Beautiful,2003,English
1146,2176,5,7,,256000,Amon Tobin,,2011,English
1150,8069,5,19,,231720,Icehouse,Wild Summer ,2002,English
1157,610,5,A5,,,2000 Dirty Squatters,Squat the Lot,1989,English
1159,611,5,11,,238000,Ruste Juxx,Duck Down ,2008,English
1161,613,5,21,,272026,Richard Strauss,Rote ,2009,English
1162,614,5,11,,251000,Goombay Dance Band,Goombay Dance Band,1999,English
1165,9458,5,23,,141040,The Kingsmen, World,,English
1170,2109,5,18,,214000,Cinzia,The Cream off Female  Volume 2,2003,English
1199,4670,5,1,,188747,Casey Donahew Band,,2013,English
1203,3306,5,19,,156000,Sambô,Sambô,2009,Portuguese
1217,639,5,14,,178013,D. Hataway," Songs for You, Live!",2004,English
1219,640,5,B3,,486493,,Bergtatt:  Eeventyr i 5 Capitler,1997,Norwegian
1221,5389,5,8,,359000,Foghat,Live,2000,English
1231,934,5,4,,210293,Roachford,,1997,English
1237,5529,5,6,,303960,Babylon Zoo,King Kong Groover,1998,English
1246,657,5,5,,258000,Gast Décor,The Pete Tong Collection,2013,English
1248,9418,5,10,,318960,Mark Dufresne,There's a  in There,,English
1252,660,5,4,,380733,Metro,Tree People,,English
1261,2542,5,B5,,207000,Frankie Rose,Interstellar,2012,aEnglish
1274,671,5,14,,59973,Sir Edward Elgar,"Enigma Variations, etc.",1997,nglish
1279,675,5,8,,316426,Fiinky Pie,Free and Wild,2005,English
1281,677,5,7,,826000,Tété,Primary ,2011,English
1285,5014,5,10,,409000,Phynn,,2008,English
1288,584,5,13,,236000,Sergio Dalma,Via Dalma II,2011,Spanish
1290,3720,5,8,,151000,Steel Prophet,Eyes of the Prophet - Visions Past,2004,English
1292,683,5,9,,169000,Brotherhood of Man,True Seventies,2006,English
1301,2477,5,10,,203000,The Signal Hill Transmission,An Empty Space,,English
1311,85,5,11,,,Jim Reeves,40 Golden Greats,1975,English
1313,693,5,4,,368026,Leiendecker Bloas,,1998,German
1327,8047,5,6,,229266,Dusted,When We Were Young,2000,nEglish
1330,7050,5,15,,124320,Jaime Roos,Siempre son las cuatro / ,2000,
1344,8439,5,4,,187000,Chosen,Space Jams,2011,English
1348,709,5,7,,228533,DustyS pringfield,A Very Fine Love,1995,English
1349,710,5,1,,117000,Al Hirt,"Bar Jazz, Volume 4",2002,English
1356,1587,5,9,,301880,UltraMax,Digital ,2002,English
1357,1370,5,11,,276653,John Denver & The Muppets,A Christmass ,2006,English
1366,717,5,4,,186000,Ahmet İsçitürk aka GottSOUL,Davulun  Volume 01,2012,Turkish
1368,4483,5,38,,101000,R. Stevie Moore & Ariel Pink,Ku  Glam,2012,English
1370,719,5,56,,10000,幡谷尚史,MEGA DRIVE  ACTION HEROES,2010,English
1387,727,5,6,,228000,We Are the Fallen,Tear the World Down,2010,English
1388,9424,5,5,,176520,The Long Tall Texans,Aces & ,1999,English
1390,6526,5,,,247000,Real Cool Traders,Tiny Murders,,
1394,729,5,13,,493374,Black Uhuru,Live ,2000,English
1396,731,5,13,,312000,Komor Kommando,"Gothic Compilation, Part XLIV",2009,English
1397,3132,5,13,,268000,Steve Earle,Train aComin’,1995,English
1401,734,5,5,,229000,The Stylistics,The Very Best of... and More,2005,English
1402,735,5,4,,,Buddy,Alterations and Repairs,,English
1411,740,5,13,,238000,Wilco,"2004-11-20: Marquee Theatre, Tempe, AZ, ",,English
1412,741,5,3,,129000,Ernő Dohnányi,Kreisler:  Victor Recordings: Favourite Short Pieces,,English
1415,743,5,24,,67000,Jaromír Nohavica,"986: Zruč nad Sázavou, Czechoslovakia",,Czech
1421,5865,5,13,,316000,Neil Young, Waterface,,English
1427,6193,5,5,,245080,Multicyde,Multiplicity,2001,English
1449,2393,5,24,,481573,Mike Farris & the Roseland Rhythm Revuew,Shout! Live (featuring the McCrary Sisters),,English
1455,764,5,1,,188000,The Nat King Cole Trio,Trio ,2001,English
1456,6529,5,4,,198000,Boyz party,Ground Snow,2012,Japanese
1468,7157,5,7,,248933,Roberto Carlos,Roberto ,1994,Portuguese
1482,3201,5,6,,,Zigmars Liepiņš,"Rokopera ""Lāčplēsis""",2004,Latvian
1483,780,5,1,,196000,Glee Cast,,2012,English
1489,352,5,40,,60653,Jordan & Jon,Audio Osmosis,,English
1495,5414,5,6,,195933,Barry White,Barry White & Marvin Gaye,2002,English
1496,786,5,17,,196000,GIOVANNI Gabrieli,"The Chicago Brass Ensemble, The Boston Brass Ensemble, E. Power / The Antiphonal Music of Gabrieli",,English
1503,789,5,12,,,rAXYOr, Demon Sleep,2005,
1505,791,5,4,,,ToteKing,Un tipo cualquiera +,2007,Spanish
1506,2935,5,14,,163000,The Meters, Story,2001,English
1513,6798,5,1,,,Bubblegum,Where  Matthew Smith?,2008,Engish
1514,797,5,9,,276000,Blue Birds Refuse to Fly,Xenomorph Angel,,English
1515,2914,5,9,,102000,Jonathan Fly," Mountain Music, Volume 2",,English
1518,799,5,3,,179000,Tony Anderson,Movies Themes,1987,Gerfman
1527,7017,5,2,,218693,Carmen McRae & Betty Carter,The Carmen McRae and Betty Carter ,,English
1545,813,5,5,,165533,GGold Motel,Summer ,2010,English
1554,2316,5,2,,164000,Frank Zappa,,1978,English
1558,819,5,10,,110000,Nine Inch Nails,"2007-10-03: Reading Festival,  UK",,English
1559,3535,5,3,,233493,Dan Wilson,Freee Life,2007,Englisrh
1560,820,5,39,,110000,John Cameron,Secrets of  20th Century,,English
1561,8726,5,9,,238040,Chris Malinchak,Ministry of Sound: The  2014,2013,English
1564,823,5,7,,421000,Horseback,"A Plague of Knowing: Singles, Splits, and Rarities",2013,English
1566,8271,5,13,,,Slipknot,"2002-08-25: Reading, UK",,English
1567,825,5,10,,186900,Blastronaut,Burning Mother,,English
1568,826,5,12,,,Tommy Coyle,Voodoo Sessions,2012,English
1569,827,5,9,,852000,JeanG illes,Trésors d'Archiv: The Best Eary  Recordings,1995,[Multiple languages]
1570,828,5,3,,229000,Sneaky Sound System,Pictures,,English
1571,829,5,5,,,Randolph's Leap,Randolph's Leap & The  of the Haunted Headphones,2012,English
1574,7298,5,2,,190800,The Spiny Anteaters,Well Laid Plans,,
1582,8576,5,,,,Frank T,La gran  maestra,1998,Spanish
1595,1996,5,2,,28 5293,Nithyasree Mahadevan, Concerts From Rfa's September Season 2009,2009,[Multiple languages]
1597,843,5,1|,,421000,Futures End,Memoirs of a Broken ,2009,English
1599,9263,5,AA2,,428000,Platform,,1995,EEnglish
1603,846,5,1,,112000,Dandelion Hands,,2012,English
1610,9419,5,5,,unknown,HIM,Greatest  Vol. 666,1998,English
1621,856,5,4,,178413,Jerry Goldsmith,Bandolero!,2004,English
1624,858,5,7,,268688,Marilyn Martin,Marilyn Martin,1986,English
1627,3815,5,2,,324226,Jimmy Johnson,Peppers ,,English
1641,868,5,1,,193986,The Bluebirds,Love MCR,2005,English
1656,5586,5,1,,107173,Camille Saint-Saëns,Saint-Saens: Le Carnaval des animaux / Poulenc: Concerto pour 2 pianos et orchestre,19 90,English
1660,878,5,10,,204293,Sincerely,One Day in Adelphia,1998,English
1680,5618,5,6,,427000,Frédéric Chopin,21 Nocturnes (Andrzej Wasowski),,English
1684,895,5,5,,162000,Eddie Cochran,Don't Forget ,1997,English
1687,897,5,6,,153946,The Red Chord,Fused Together in Revolving Doors,2004,EnglMish
1689,899,5,12,,103573,Tommy & Rumble,Gold,,
1697,4703,5,8,,283453,Barbie's Cradle,Playing in the Fields,2003,Filipino
1698,903,5,B2,,208000,Mana Mana, palaa,1990,Finnish
1704,906,5,185,,8000,Robert Etoll,"The Trailer Collection, Volume 8",,English
1706,8479,5,9,,410000,Roger Sanchez,Es Vive Ibiza 2006,2006,English
1707,8456,5,19,,107160,João Gilberto,The  João Gilberto: The Original Bossa Nova Recordings (1958-1961),1993,Portuguese
1708,907,5,2,,208946,Thompson Twins, Set,2008,English
1710,4818,5,5,,1279026,Witold Lutosławski,OrchestraVl Music,2008,English
1716,912,5,6,,270000,The Inchtabokatables,Too Loud,1998,English
1726,926,5,6,,202506,Gala,Summer Revolution - A Decade of Dance Anthems,2005,English
1727,2558,5,10,,377827,Brave Captain,All Watched Over by Machines of Loving Grace,unk.,English
1729,919,5,3,,122906,Al Jarreau,Twogether Soul,2003,English
1742,401,5,1,,,Moonbootica,Watt Bird / Break of Light,2006,English
1747,929,5,11,,145026,Sparks, the Influence: Morrissey,2003,English
1748,3592,5,b,,289000,Coldplay,,1990,English
1750,5891,5,16,,254993,Dave Hollister,Things in  Game Done Changed,,
1756,5018,5,8,,205280,Smash Mouth,Freestyle  3,,English
1759,935,5,16,,107000,岩崎文紀,あまえないでよっ!! さんとら冬盤,2006,Japanese
1760,936,5,16,,,Reserved for Dogs,"Reserved for Dogs, volumen 1",2006,[Multiple languages]
1762,937,5,12,,212266,Bessie Smith,Jazz 'n' ,,English
1763,938,5,1,,236613,Anastacia,Women That Move You (disc ,2006,English
1771,4216,5,A1,,255293,Curve,Cherry,1991,English
1773,943,5,14,,22133,Darren Korb, Original Soundtrack,2011,English
1779,946,5,21,,100000,Henirich Isaac,Music for Mona Lisa,1998,English
1781,7761,5,19,,204720,Blind Lemon Jefferson,The  Classic Sides Remastered - Disc C,2002,
1787,950,5,10,,,Marija Šerifović, ljubavi,2006,Serbian
1799,956,5,19,,224000,KnowMads,Seattle,2009,English
1803,958,5,12,,870000,Franz Liszt,Masters of the Roll (disc 1),2007,English
1814,9975,5,7,,227253,Lodger,Hi-Fi High Lights Down Low,2005,English
1815,963,5,3,,255000,Wild Dogs,Reign of Terror,,English
1819,966,5,9,,451586,FryderykChopin,,2010,English
1824,970,5,9,,,Cicloo,In the Place  Ci,2011,Spanish
1826,2657,5,1,,193000,unk.,,2008,Chinese
1830,972,5,5,,123480,目黒将司,Shin Megami  PPersona,2009,English
1835,975,5,3,,161000,Enrico Sono,Slapstick ,,English
1837,4065,5,7,,276840,Wisconsin Evangelical Lutheran Synod Commission on Worship,Christian Worship Supplemental  Sampler,,English
1841,977,5,2,,316000,Sam KDC,Duality EP,2011,English
1844,5149,5,,,397306,Freddie Hubbard,Here  Stay,2006,English
1846,4197,5,8,,206000,Austra Pumpure,Labākās dziesmas,2004,Latvian
1848,981,5,2,,307000,Hande Yener,64 Türkçe Şarkı,2006,Turkish
1849,982,5,13,,185000,Pia Raug,"Pia Raug, 1: Hej Lille Drøm / Saga",1990,Danish
1862,988,5,8,,205000,近藤浩治,ゼルダの伝説 Sound & Drama,1994,Japanese
1869,994,5,1,,94000,Sir Edward Elgar,"Variations on an Original Theme ""Enigma"", op. 36 / Pomp and Circumstance Marches, op. 39",,English
1877,1010,5,3,,130800,The Ventures,The Ventures’  Album,1995,English
1883,1001,5,15,,359000,J.R.R. Tolkien read by Rob Inglis,The Return of the King,2002,English
1889,2386,5,9,,243000,Mister,,1998,English
1898,1008,5,9,,197760,Pegasuses-XL,Bang  Your Buck 5, 2008,Enlgish
1899,892,5,5,,174000,Little Ester Jones,"Bump Jump Jive, Volume 13",,English
1900,1009,5,4,,276333,Kinane,The Best Club Anthems... Ever! III,1998,English
1903,5613,5,5,,140066,Billy May's Rico Mambo Orchetsra, Bachelor,1999,English
