id,cluster_id,source,number,title,length,artist,album,year,language
161,80,3,6,Haste Suraj Ki - Dil Ka Rishta,1.535,compilation Nadeem-Shravan,,'05,Hindi
174,8956,3,5,Won't Be Long - The Best of Tracy Nelson & Mother Earth,3.554,Tracy Nelson,,,English
176,88,3,6,Hymn 48 (Jesus Is King) - Cherokee Sunday Morning,1.217,Cherokee National Youth Choir,,'05,English
177,5278,3,6,Perdimos algo - Canciones inéditas,,Cecilia,,'92,Spanish
191,95,3,4,"Slow, Loud and Bangin' (S.L.A.B.ed) - Slow, Loud and Bangin', Volume 4",5.617,"Trae, Jay'Ton, Lil' B, Lil Boss, Billy Cook, Big Bee, Billy, Kepoe & Lil' T",,'04,English
198,99,3,8,Closing - Urban Mantra,3.75,by Wah!,,'02,English
199,100,3,1,Astronomy Domine - The Piper at the Gates of Dawn,4.202,Pink Floyd,,'87,English
204,103,3,11,Je me rappelle d’une époque - Suicide commercial,5.583,the artist Vrai Ben feat. Yahlane,,'09,French
217,5439,3,6,Count Every Star - Jazz Chillout,6.283,Grant Green,,'02,English
219,111,3,5,When the Summer Is Gone - I Can Jive - Det Bästa Med Jerry Williams,4.25,by Jerry Williams,,'07,Eglish
222,114,3,4,Rockin' Back Inside My Heart - Floating Into the Night,5.818,Julee Cruise,,,English
224,115,3,16,"Arabella, Op. 79: Act II. ""Sie sehn nicht aus wie jemand"" - Arabella (Wiener Philharmoniker feat. conductor: Sir Georg Solti, soprano: Lisa della Casa)",1.367,the singer Richard Strauss,,'98,English
230,120,3,4,What Is This Thing Called Love? - Cutting Edge 1 & 2,5.012,the great band of Delirious?,,'94,English
231,9612,3,3,I_Always_Was_Your_Girl_-_Idlewild,3.984,Everything but the Girl,,'12,English
233,121,3,10,Unde rthe Sun - Modern,3.516,the artist Buzzcocks,,'99,English
238,123,3,8,The Way We Get By - The O.C. - The Best of Season 1,,Spoon,,,English
240,8833,3,5,Laß mich allein allein - Frisch gepresst & Live,5.019,an album by Jazzkantine,,'96,German
243,126,3,11,Ludwika: Prélude Opus 28 No.23 - The Four Elements: Water Sensuality,2.183,album by Hans Visser,,,
247,9657,3,4,Wicked Horse - Mercy Lnd,3.533,the artist Sea Lion,,'11,English
248,129,3,13,If There Is No Tomorrow (remixed by CygnosiC) - The Grey Line,5.67,Wynardtage,,'08,English
251,8907,3,12,Monkey Mike - Game Plan,1.517,Dubee & Mike D,,'01,English
253,133,3,4,Ghosttow - The Hearing and the Sense of Balance,4.05,compilation Fury in the Slaughterhouse,,'95,English
260,137,3,6,On the Stairs - The Killer Elite,2.35,an album by Jerry Fielding,,,English
261,1459,3,16,Quest - T Dredz+,2.025,Dredz T,,'12,
263,139,3,4,Vergeet Het Maar - De Kreuners,4.343,artist De Kreuners,,,
268,142,3,20,kanashimi wo koete - D.N.Angel Original Soundtrack I,2.221,compilation 江口貴勅,,'03,Japanese
269,1183,3,10,Sigonella - Ho sognato una strada,3.62,Ivano  Fossati,,'06,Italian
270,143,3,7,If - Tesla,3.987,an album by Silver Rocket,,'08,English
274,1688,3,15,Duel in the Sun - The Alamo: The Essential Film Music Collection,12.883,Dimitri Tiomkin,,'04,English
279,3976,3,2,"A Vava Inouva 2 - Deux rives, un rêve",4.41,Idir,,'02,
280,147,3,9,(Watch Out for) The Normal People - A Tonic for the Troops,,English,,'78,English
281,148,3,15,Du finns hos mig - Kollektion,3.617,band Ratata,,'06,Swedish
282,149,3,3,September in the Rain - The Ralph Sharon Trio Plays the Harry Warren Songbook,2.833,Ralph Sharon Trio,,,English
285,7690,3,2,I Can't Get Started - Autumn in New York: Vernon Duke's Broadway,3.58,band lea Blackhurst,,'05,English
291,154,3,7,"It's All Too Much (mono) - vEery Little Thing, Volume 2",8.27,Beatles,,,English
293,155,3,1,Jewel Thief - Jewel Thief / Flyer Manz,,by Sukh Knight,,'10,English
295,4989,3,14,"Antares - Time Changes, Times Change",4.132,Jim Norman/Grafite,,,English
298,1813,3,11,Voit pois jo mennä... - Lauluja,2.181,an album by Marita Antsola,,'13,Finnish
299,8855,3,6,Sing Along - Home This Year,4.692,Virginia Coalition,,'08,English
305,7704,3,1,Fui un extraño - Alianza,,Alianza,,'97,Spanish
308,5126,3,2,Tô Com Saudade - Uma História Assim (Ao Vivo),3.917,Rodriguinho,,'09,Portuguese
327,172,3,17,Perdóname - Motivando a la yal,2.817,band Zion y Lennox,,'04,'04
328,173,3,5,Let's Do It (Let's Fall in Love) - Midnight in Paris: Music From the Motion Picture,2.965,the Conal Fowkes,,'11,[Multiple languages]
330,719,3,56,FUU... (GAME OVER) - MEGA DRIVE LAST ACTION HEROES,0.167,幡谷尚史,,'10,English
333,175,3,9,Geltendes Recht - Projekt Aaskereia,6.97,Projekt Aaskereia,,,German
337,1661,3,8,"(feat. (feat. DJ OASIS, 童子-T) - 理由",,the artist K Dub Shine,,'04,Japanese
339,9366,3,10,"Requiem in D minor, K. 626 (Levin completion): IVa. Offertorium: ""Domine Jesu"" - Requiem & Kyrie D-Moll (Gächinger Kantorei Stuttgart, Bach-Collegium Stuttgart feat. conductor: Helmuth Rilling)",3.568,Wolfgang Amadeus Mozart,,'00,English
343,9656,3,10,Paolo Fresu / Tutto E Il Contrario Di Tutto - Mélos,3.959,Paolo Fresu Quintet,,,
346,179,3,1,Il Dorment - frannce,5.65,Altar K,,'07,jFrench
351,6662,3,A3,The Rose and the Cross - Moog Indigo,2.65,the artist Jean-Jcques Perrey,,'70,English
356,185,3,5,'s Wonderful - Great Ladies and Gents of Jazz,2.531,Sarah Vaughan,,'99,English
359,6060,3,7,So in Love With You - Share Your Love,4.233,Kenny Rogers,,'81,English
361,189,3,66,Brass Flutter Wop - Production Tools 1,0.133,artist name Lisle Moore,,,English
366,9091,3,12,Angels Guard Thee - The Essential Dyke,5.17,the artist Black Dyke Band,,'94,English
379,282,3,2,Almost Like Being in Love - The Chronological Classics: Charlie Parker 1952-1954,2.633,Charlie Parker,,,English
390,3774,3,18,"Life, Luv, and Pain - Stray Bullets",,Sick Jacken feat. Young Sicc,,'09,English
394,6720,3,12,"Four Songs, Op. 13 No. 3 ""Sure on This Shining Night"" - Dover Beach (Endellion String Quartet feat. baritone: Thomas Allen, piano: Roger Vignoles)",n.a.,song by Samuuel Barber,,'94,English
400,177,3,13,Sunflower - His Greatest Hits,2.862,Glen Campbell,,,English
408,6062,3,1,Peter en de Wolf,28.293,group Сергей Сергеевич Прокофьев,Peter en de Wolf,'04,Dutch
414,2545,3,4,Shotput - Psycho-Acoustic,0.817,the singer Elliott Sharp & Zeena Parkins,,'94,English
415,3985,3,8,Tourist Trail - Sports / Rock / Action,3.767,the great band of Kevin Jarvis,,,English
422,224,3,19,Bust the World - Headquarter Blues,4.867,Bill Black,,,English
425,225,3,10,Time for Pepper - The Impossibility of Silence,1.633,Black Sun Productions,,'06,English
426,226,3,4,Desafinado - The Muse Of Bossa Nova,2.85,Nara Leão,,,Portuguese
430,228,3,10,"The Snow Maiden, Op. 12: No. 10. Melodrama - BBC Music, Volume 13, Number 4: Russian Christmas",4.639,song by Пётр Ильич Чайковский,,'04,English
444,7183,3,5,"Willie and Ray mambo - The Complete 78s, Volume 1: 1949-1955",3.154,Tito Puente,,'08,Spanish
455,9363,3,,Turn This Club Around (feat. U-Jean) - Dream Dance 61,3.35,song by R.I.O.,,'11,English
461,7744,3,11,Diamonds in the Mine - Greatest Hits,4.0,Leonard Cohen,,'81,English
463,248,3,18,How Dov You Sleep - Totally Stoned,4.933,band Stone Rosses,,'98,English
468,3105,3,14,She Is Love (previously unissued) - No Matter What You Say: The Best of Butch Engle & The Styx,1.842,Butch Engle & The Styx,,'00,English
469,252,3,7,Bom aBbom - Gör sin grej på Emmaboda,,album by Rocky Dennis,,,[Multiple languages]
483,262,3,7,"Symphonie No. 6 en fa majeur, Op. 68 ""Pastorale"": V. Allegretto: Chant des bergers. Sentiments joyeux et reconnaissants après l'orage - Ses 100 chefs-d'œuvre",6.782,compilation Ludwig van Beethoven,,'07,French
484,263,3,8,Stormy ight - FlashFback Through History,,Trinity House,,'77,English
487,4195,3,21,Brand New Day 2 - Feelgood,1.0,Martin Price & Andy Whitmore,,,English
489,265,3,21,The Pressure - Retro Arena Top 100,2.117,eject,,'09,English
490,266,3,5,オンリー・マン - サクラ大戦 帝劇歌謡全集,5.715,by タチバナ・マリア,,,Japanese
493,297,3,7,Saints & Sinners - Speed of Darkness,3.524,the singer Flogging Molly,,'11,English
499,4809,3,A3,Ecce homo - Templum sub terra,,Urna,,'98,Latin
502,9158,3,4,"II Want to Break Free - The 12"" Collection",7.322,album by Queen,,'92,English
509,274,3,13,Gotham City Municipal Swing Band - Batman Theme and 19 Hefti Bat Songs,2.65,singer Neal Hefti,,'07,English
522,6269,3,5,Private Sorrow - Singles A's & B's,3.867,an album by Pretty Things,,'02,English
524,5739,3,7,Cornflake Girl - Triple J: Hottoest Box,5.1,group Tori Amos,,'03,English
525,283,3,8,"Livery Stable Blues - Jazz Greats, Volume 47: Muggsy Spanier: That Da Da Strain",3.055,Muggsy Spanier and His Ragtime Band,,'98,English
529,284,3,8,Piano Quintet in C minor: I. Andante (Prazák Quartet feat. piano: Jaromír Klepác) - String Quartet No. 2 / Cello Sonata / Piano Quintet (Prazák Quartet feat. piano: Jaromír Klepác),5.196,Александр Порфирьевич Бородин,,'99,English
533,7404,3,5,"Concert for Harp & Flute, Andantino - Lily Laskine Joue",9.736,by Wolfgang Amadeus Mozart,,,Italian
542,289,3,3,Rockambolesque - Le Gros Cru 2,2.453,group Rock et Belles Oreilles,,'94,French
543,3711,3,10,Tango Man - Dark Mercy,2. 967,Red Earth & Rust,,'10,English
549,7477,3,1,Prelude to Dastgah-e Mahur - Journey to Persia,4.144,an album by Dastan Trio,,,[Multiple languages]
554,295,3,18,Bad Man Ova Yah Suh (explicit) - Center Forward Riddim,,the singer 3 Star,,'13,Jamaican Creole English
559,5729,3,11,Personent Hodie (Sing Aloud on This Day) - Warner Bros. Jazz Christmas Party,4.806,Bob James,,'97,english
561,298,3,6,Приходи - Зн@менатель,4.055,Сплин,,'00,Russian
577,2710,3,3,L'apprendista stregone - Da quando a ora,4.05,Giorgio Faletti,,'13,Italian
588,2898,3,1,"Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",30.9,"John Cale, Tony Conrad, Angus MacLise, La Monte Young and Marian Zazeela","Inside the Dream Syndicate, Volume I: Day of Niagara (1965)",'00,English
594,314,3,9,Hysteria - Live at Rome Olympic Stadium,5.35,Muse,,'13,English
598,2404,3,A2,A Wing and a Prayer - Children,3.687,Mission,,'88,English
604,3180,3,11,Acısı Çıkıyor - Aşk Kadın Ruhundan Anlamıyor,3.674,Hande Yener,,'04,Turkish
621,6716,3,2,Freak - Privilege Ibiza: World's Biggest Club,4.16,an album by Deepa Ones,,'03,English
628,332,3,2,"L'Ivresse des profondeurs - Fahrenheit Project, Part One",6.438,the great band of Jaïa,,'01,English
634,337,3,15,Rock Me Mama - All the Classic its 1938-1952,2.962,Big Joe Turner,,'03,English
636,338,3,3,Holy Shackles - Terrorizer: Fear Candy 36,3.028,Animosity,,'06,English
641,2418,3,7,"Down in the Alley - Those Dirty Blues, Volume 1",3.017,artist name Memphis Minnie,,'09,English
643,650,3,4,Die Schildkröten - Kribbel-Krabbel,2.653,by Joe Tabu,,'06,German
649,9274,3,20,"Nachtigall, ich hör dich singen - Deutsche Volkslieder und Tänze",1.681,the great band of Fritz Stolle,,,
652,5039,3,12,Raubkatzen außer Rand und Band - Liliane Susewind: Tiger küssen keine Löwen,6.406,band Tanya Stewner,,'08,German
664,354,3,1,Voodoo Rhythm - From Zorch With Lov,2.483,Meteors,,'99,English
666,5656,3,20,Emblem G - G of the Planets - Original Soundtrack,3.188,Hoyt S. Curtin,,,
667,1339,3,3,"Ringing of the Bell Tower - Are You a Dreamer? + ""Your Friend""",4.912,Denison Witmer,,,English
693,370,3,8,Water Runs Dry - Legacy: The Greatest Hits Collection,3.35,artist name Boyz II Men,,'02,Eqnglish
710,380,3,2,Enigmatic - Growlanser Generations,2.797,Hiroshi Fujioka,,'01,English
718,383,3,8,Cosmic Retribution - 21:51,,singer VSS,,,
720,4641,3,15,"Six Days (airplay edit) - Just the Best, Volume 2",3.75,the Intermission,,'94,Engl ish
721,385,3,20,Def. Con. One - Box,3.717,group Pop Will Eat Itself,,'11,English
729,390,3,1,With a Little Help From My Friends - 40 Jahre Beat-Club,5.05,Joe Cocker,,'05,English
731,391,3,3,After All - Ace,5.933,the great band of Ian Van Dahl,,'02,English
737,1969,3,7,Another Won - March of the Tyrant,6.133,band Majesty,,,English
739,394,3,9,Early Days - The Storyteller,5.617,singer George Kontrafouris Trio,,'07,
744,1487,3,10,Sun Funk - Is This Real,5.85,Sunship,,'98,English
745,397,3,8,Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga - Goldbergvariaties,1.233,Johann Sebastian Bach,,'10,Italian
772,412,3,6,"I Loves You, Porgy - Porgy and Bess",6.134,Médéric Collignon,,,English
776,414,3,4,Still a Rat - Ill Gotten Gains,2.701,Tanner,,'95,English
785,4569,3,3,Rolling Stone - Living In My Suitcase,6.173,Sarasota Slim,,,English
793,9885,3,6,"Pettybone - Rock Sound: 100% Volume, #155",3.023,Pettybone,,'11,English
796,425,3,7,Duggie Dohl - Twelve Inch Confrontation Mix,4.805,Black Star Liner,,,
801,9963,3,16,Automanual - Ministry of Sound: Summer Annual 2005,5.467,singer Marco V,,'05,English
803,4194,3,4,Flesh Is the Fever (original mix) - Flesh Is the Fever: The Remixes,5.867,Horrorist,,'98,English
804,429,3,2,Sambula - Light,3.957,the great band of Ethel,,'06,English
805,6190,3,21,FLY ME TO THE MOON (Instrumental) - NEON GENESIS EVANGELION,,鷺巣詩郎,,'95,
806,4048,3,11,Around the World - Call of the Wild,4.758,Phantoms of FuturFe,,'95,English
808,431,3,2,Sequence II - Sequenced,,band Heckmann Verbos,,'00,English
811,6956,3,6,"Try Not to Break Anything - Star Trek: Intrepid - Transitions and Lamentations, Original Soundtrack",1.483,Bodo Hartwig,,'09,English
818,438,3,2,"Requiem, Op. 5: X. Agnus Dei - Berlioz: Requiem / Boito: Prologue to Mefistofele / Verdi: Te Deum (Atlanta Symphony Orchestra & Chorus feat. conductor: Robert Shaw, tenor: John Aler, bass: John Cheek)",12.479,Hector Berlioz,,'85,English
819,439,3,9,On Our Way Blues - Jazz  Blues (collection),2.885,group T‐Bone Walker,,'95,English
831,442,3,13,19841031,8.667,U2,,,English
833,443,3,27,The Sissy - Heil Head!,,Head,,'07,English
837,445,3,7,Looking More Deeper Inside - First Impressions of Love,3.367,an album by JeremieB eul,,'10,English
843,5742,3,11,Growin' Up - The History of a Hoodlum,5.002,T-Bone,,,English
845,449,3,13,The Chase - Hang 'Em High /Guns for San Sebastian,1.938,Ennio Morricone,,'91,English
859,682,3,9,No Matter What Goes Right - 1995 Kerrville Highlights,4.547,Trout Fishing in America,,'95,English
867,8646,3,10,Catnap (...Speaking of People With Mental Disorders in the Electronic Music Industry) - Lesser / kid606,5.275,by kid606,,'98,Engllish
874,9299,3,10,Remember Me - T.I.P. Drill,3.45,T.I. feat. Mary J. Blige,,,English
880,468,3,5,Porn - Alchemy,3.678,Leah Andreone,,'98,English
885,1256,3,8,Latva bee - Kuningas,2.692,Clifters,,'87,Finnish
894,472,3,28,Traumliedchen - L.Jobst - Der Lyrikwürfel 42,1.941,group Lutz Görner,,,German
895,2198,3,4,The CN Tower Belongs to the Dead (Many Ives version) - Many Lives → 49 MP,5.467,band Final Fantasy,,'06,English
916,486,3,15,Soul Limbo - Solid Gold Soul 1967-1968,2.386,Booker T. & The MG’s,,'99,English
921,1412,3,8,Interview 4 - 2005-08-30: KEXP Live,,Death Cab for Cutie,,,English
929,437,3,10,I Should Have Caught My Heart Before It Fell - Completely Live,2.687,artist name Larry Dean,,'97,English
932,492,3,12,Laptop - La Pltaa,4.95,Jota Quest,,'08,Portuguese
935,6118,3,2,La vie c'est comme une dent - Album Nº2,1.467,artist Serge Reggiani,,'87,French
936,494,3,1,Dil Ka Rishta,5.064,singer Nadeem-Shravan,Dil Ka Rishta,,Hindi
946,501,3,1,As Time Goes By (Casablanca) - Conniff no Cinema & Tempos Modernos,2.963,the Ray Conniff,,,
947,9555,3,10,"River of Love - My Secret Studio, Volume 1",3.617,Bill Nelson,,'92,English
948,502,3,16,Let's Get Together - すばらしきこのせかい Original Soundtrack,0.267,石元丈晴,,'07,Japanese
959,508,3,7,Swing Street - Every Turn of the World,4.305,Christopher Cross,,,English
960,571,3,10,Jabberwock - Mâcheur de mots,4.878,an album by Steve Waring,,'10,French
961,509,3,18,"Starting Line 2 - Rock, Classic Rock",2.183,Benjamin Marks & Christopher Ashmore,,'08,English
963,3603,3,6,Rêveries (edit) - Sacrebleu,3.68,Dimitri From Paris,,'99,French
964,510,3,12,Correct Spellings: Minor Sevenths - The Relative Pitch Ear Training SuperCourse - Level 3 - Lesson 18,3.55,artist name David Lucas Burge,,,English
965,511,3,11,"Right on Target - Gay Classics, Volume 1: Ridin' the Rainbow",6.327,the great band of Paul Parker,,'95,English
972,7939,3,6,Monsetr Man - Live From Russia,3.15,singer U.D.O.,,'01,Ennglish
980,4589,3,16,I Got a Feelin' - In One Ear and Gone Tomorrow,4.017,Buckinghams,,'99,English
992,525,3,1,True Love That's a Wonder,3.149,Sandy Coast,True Love That's a Wonder,'98,English
999,529,3,7,Black Watch Polka/Royal Scots Polka - The Pipes and Drums of Scotland,2.968,Strathclyde Police Pipe Band,,,Egnlish
1007,534,3,3,Rechoque (Fukkk Offf remix) - Rechoque Redux,5.8,the artist Shameboy,,'09,English
1008,535,3,8,Say When - Yes to Everything,3.355,artist unknown,,'04,English
1010,5295,3,13,"Joe - Treasure Box: The Complete Sessions, 1991-1999",3.367,an album by Cranberries,,'02,English
1015,8683,3,7,"Holiday 89 - Once Upon a Time in England, Volume 2",1.981,Pendragon,,'99,English
1017,540,3,11,Shut Up - Jump Start My Head,2.479,an album by Team Tyson,,'08,English
1018,7080,3,43,Prohibition Groove - Investigation Grooves,1.617,the great band of Christof Dejean,,,English
1024,544,3,2,I-don't-know-why---CALLING-ME,3.767,,,'08,Japanese
1036,549,3,7,The Pad and the Pen - Ruminations,0.832,album by KRS‐Oe,,,Englsih
1037,8062,3,16,Chowder - Acme + Acme-Plus,3.25,Jon Spencer Blues Explosion,,'10,English
1042,401,3,1,Watt Bird - Watt Bird / Break of Light,,artist name Moonbootica,,'06,English
1050,8798,3,27,R.I.P. (Millie) - The Essential,4.583,song by Noiseworks,,,English
1054,5139,3,2,雨帰り - いろ～ぜぶら ふぃな～れBOX,3.933,group いえろ～ぜぶら,,'11,
1066,565,3,6,Anyway - Anyway...,3.483,Family,,'03,English
1075,2357,3,12,Lullabye - lovetheonlyway,3.85,Inneer,,'02,English
1077,1433,3,1,Part I - Papercut Theatre,16.65,the great band of Burning Star Core,,'10,English
1086,575,3,2,Trolls Lurking Beer - Mighty Tavern,3.083,Zrymgöll,,,English
1087,3490,3,6,"Quartet for Strings No. 17 in B-flat major, K. 458 ""Haydn Quartetti"", ""Hunt"": II. Minuetto. Moderato & Trio - Streichquartette Nr. 3 und 4 / Mozartreum-Quartett Salzburg",4.328,album by Wolfgang Amadeus Mozart,,,English
1089,5249,3,8,Heartbeat - Strange Light and Ornaments,5.983,group Picturesque Episodes,,'09,English
1094,579,3,7,Gold Fish in Bowl Trap - BetchaWannaDanceStoopid!!,13.097,artist Flower Kings,,'04,English
1103,582,3,5,"Roma/Tokyo - En concierto, May 1999: Mexico City",6.486,group Banco del Mutuo Soccorso,,'00,Itallian
1105,584,3,13,Senza Una Donna (bonus En Catalan) - Via Dalma II,3.933,artist name Sergio Dalma,,'11,Spanish
1111,5230,3,3,More Power - More Power Remixes,3.933,the Anthony B & Dejah,,'07,English
1117,590,3,10,The Doctrine of the Trinity - History of Christian Theology,,Professor Phillip Cary,,,Englsh
1123,5913,3,8,Merry-Go-Round: Seven Colonnades - Bandits of Stature,,artist Harold Budd,,'12,English
1125,3094,3,9,Catch the Future - ごめんなさぃDISK,3.683,STUDIO STUDIO,,'03,Japanese
1127,6908,3,22,Long Night - So Many Roads - An Anthology 1964-1974,,by John Mayall & The Bluesbreakers,,'10,English
1129,9232,3,9,Sweet Morning Dew - Vila Nova Mellow Days,3.217,Oliver Shanti & Friends,,,
1141,8723,3,4,Inquietação - 5° comPasso Samba & Choro,3.183,Zezé Gonzaga,,'03,Portuguese
1148,9854,3,,"Concerto grosso in F major, op.3/7, RV 567: II. Adagio - Karajan Conducts Vivaldi & Bach",1.773,Antonio Vivaldi,,'03,English
1155,609,3,3,"My Mother Was a Friend of an Enemy of the People - The Best of Blurt, Volume 1: The Fish Needsa  Bike",3.24,Blurt,,'03,English
1163,615,3,5,Cubic Field - Indiscreet Stereo Test Record,5.267,Scanner,,'95,Engl ish
1166,4427,3,3,"Do You Really Want to Hurt Me - As 100 Mais Da Antena 1, Volume 2",4.483,compilation Culture Club,,'09,English
1169,7441,3,25,"Somebody Dig Me Up - Damn CD, Volume 2",,band Steve and DC,,,English
1172,2835,3,15,Most People Get Married - Mad Men: A Musical Companion (1960 - 1965),2.083,song by Patti Page,,,English
1175,619,3,2,He matado a mi hermana - Una época de grabaciones accidentales,,an album by Corcobado,,'02,Spanish
1177,620,3,11,You're Fighting Me Now - Sound: Check,3.433,by godheadSilo,,'98,English
1180,621,3,,String Quartet No. 1 V. Figure E - String Quartets 1 - 3 (Balenescu Quartet),1.756,group Michael Nyman,,,
1185,624,3,18,"No Opportunity Necessary, No Experience Needed - Ultimate Jazz & Blues",4.39,Nina Simone,,'04,English
1187,9702,3,4,Centipede - As the Ominous Sun Hovered Above the Proud Race,3.117,an album by Falsewander,,'10,English
1190,3189,3,1,"Kapitel 01 - Lügen, die von Herzen kommen (feat. narrator Mirja Bös)",3.317,the Kerstin Gier,,'08,German
1194,628,3,9,Jag längtar bort - På din jord,3.213,Dan Viktor,,'00,Swedish
1196,4724,3,5,Kad se svetla ugase - Tango,4.75,singer Negatvi,,'04,Serb ian
1200,631,3,5,Ring of Fire - San Quentin & Other Hits,2.66,singer Johnny Cash,,,English
1201,632,3,4,Call for the Touareg - Ritual Anthology,12.683,album by Hybryds,,'09,English
1202,3099,3,1,Moot - Nude Bass Ascending...,6.904,Glen Moore,,'99,English
1210,635,3,4,Earheart's Atlantic - When the Mosquito Stung the Crocodile,1.361,singer Roots of Orchis,,'98,English
1215,637,3,12,Love Minus Zero - Land of Thousand Dances,3.067,song by Walker Brothers,,,English
1225,644,3,17,Jos en sua saa (live) - Rahat ja pois,2.37,Ne Luumäet,,'99,Finnish
1228,646,3,7,Mere Ornaments - Singing Ax,4.75,album by J. Tillman,,'10,English
1238,652,3,2,Denial - Naked Power,4.5,Bia,,,
1242,465,3,21,My Baby Just Cares for Me - 1961-1966,2.164,Ann-Margret & Al Hirt,,,English
1243,655,3,1,Why Did They Sell Killarney?,,the Joseph H. Natus,Why Did They Sell Killarney?,'00,English
1253,9690,3,6,"Law of the Bungle, Part II - Nightcap: The Unreleased Masters 1937-1991",5.432,Jethro Tull,,'00,English
1257,663,3,8,How High the Moon - World of jazz - The Jazz Trumpet,2.933,Harry James,,'91,English
1270,669,3,6,Starchild (1981 remix edit) - Living It Up,3.872,Level 42,,'10,English
1277,674,3,1,Before the Deluge - Belfast Brigade,5.252,Christy Moore,,,
1283,8017,3,7,Ain't No Tellin' - No Rest for the Wicked,3.633,an album by Truth and Janey,,'76,English
1302,688,3,5,Bà wáng bié jī: Quàn jūn wáng yǐn jiǔ tīng yú gē - Jīng jù zhī xīng: Diāo Lì zhuān jí,5.499,the great band of 刁丽,,,Chinese
1306,9831,3,9,Silver Bells - [A Christmas Album],3.918,Bright Eyes,,'02,English
1310,6514,3,2,Something Better (original club edit) - Hed Kandi: Disco Kandi: The Mix,4.75,Martin Solveig,,'07,English
1312,692,3,58,"Tribal Nation F - Drama Plus, Volume 5",0.5,Todd Wollons & Thomas Merecez & Patrice C. Irving,,,English
1329,699,3,6,Bulgarian (Signum remix extended) - Logic Trance 4,4.983,Travel,,'98,English
1331,700,3,7,The Great and the Good - The Code Is Red... Long Live the Code,4.171,Napalm Death,,'05,English
1351,9675,3,4,Have I Told You Lately That I Love You - Piano by Candlelight: Stardust,4.083,compilation Carl Doy,,,English
1358,713,3,11,Exacto - Sonic Blanket,4.795,Human Echo,,,English
1363,715,3,8,"Cantata, BWV 2 ""Ach Gott, vom Himmel sieh darein"": II. Recitativo ""Sie lehren eitel falsche List"" - Bach 2000: The Complete Bach Edition, Volume 1: Sacred Cantatas: BWV 1-14, 16-47",1.033,the Johann Sebastian Bach,,'99,English
1372,720,3,20,The Road of No Return - The Honky Tonk Years (1950-1966),2.637,Ray Price,,,English
1375,1401,3,9,Dayz Like That - Clubland 17,3.317,Headhunters,,'10,English
1376,5276,3,4,"Magick - 2008-09-27: Rochester Auditorium, Rochester, NY, USA",,Ryan Adams & The Cardnals,,,English
1386,9350,3,15,The Selah - Simply Reggae,4.033,an album by Ethiopians,,'05,Englsih
