id,cluster_id,source,number,title,length,artist,album,year,language
125,63,2,4,aMnassas - Johnny's Garden,167,,Carry On,98,English
126,64,2,9,Symphony X - Of Sins and Shadows,,,"2003-04-17: Langen, Germany",,English
130,6997,2,19,Lester Flatt & Earl Scruggs - I'm Going to Make Heaven My Home,159,,Bluegrass Bonanza,01,English
141,70,2,5,Bagad Roñsed-Mor - Gavoten Ar Vro Boulet,239,,Mega Celtique,06,English
144,72,2,4,Coffin Nails - Daytime TV,175,,Out for the Weekend,01,English
149,74,2,6,Ser Un Peyjalero - Peyjalero,148,,U,93,nEglish
150,935,2,16,岩崎文紀 - 深海の精,107,,あまえないでよっ!! さんとら冬盤,06,Japanese
151,5575,2,12,The Pair Extraonrdinaire - I'm a Believer,,,It's a Wonderful World,67,English
153,75,2,14,André HazesR - Ik ben een gokker,190,,De Hazes 100: Van de fans - Voor de fans,06,Dutch
154,406,2,9,Herb Alpert - Silent Tears And Roses,231,,Midnight Sun,92,English
160,4093,2,2,Full Force - Let's Dance Against the Wall,221,,Ahead of Their Time! Full Force's Greatest HXits,01,English
164,6936,2,11,Loona - Rhythm of the Night,223,,RTL Party Hits 2003,03,English
165,4811,2,5,Deja-Move - Ways to Go,355,,Collect the Cuts 2,11,English
166,82,2,2,Jacques Brel - Marieke,179,,"Intégrale Grand Jacques, Volume 10 : Ne me quitte pas",88,French
169,4085,2,12,"Reboelje - It famke, de hûn en de houtkapper",342,,Hotel Reboelje,98,"Frisian, Western"
178,1607,2,8,BUCK-TICK - LOVE ME,313,,殺シノ調ベ This is NOT Greatest Hits,07,Japanees
180,673,2,10,Plump DJs - Acid Hustle,189,,Finger Lickin' Thang 4,06,English
187,92,2,3,Caedmon's Call - There's Only One (Holy One),222,,Share the Well,04,English
195,8958,2,4,Heli Deinboek -O berwart (Birmingham),181,,Relativ Positiv,97,German
197,98,2,6,Xalm Retribution - Illusion of Love,313,,Illusion of Love,10,English
211,106,2,5,Satellites & Sirens - Magnetic,202,,One Nosie,14,English
212,107,2,14,Black Tape for a Blue Girl - We Watched Our Sad-Eyed Angel Fall,329,,With a Million Tear-Stained Memories,03,English
223,6366,2,10,Spike Jones New Band - The Gow Worm,124,,My Man,64,English
229,119,2,3,Mennen - Power to the Bone,306,,Planet Black,,English
234,9276,2,2,Splinterskin - Dancing Dead Men,222,,ayward Souls,09,English
235,7328,2,11,Fall of Envy - Failure,246,,Poetic Rage,08,English
237,5448,2,2,Neil Biggin - Chile,244,,Re-Loaded,96,English
242,125,2,5,G.Rag y los Hermanos Patchekos - Blechernes G'lächter,134,,Cadeau bizarre,,[Multiple languages]
246,128,2,2,The O'Jays - Let Me Make Love to You,218,,"Between the Sheets, Volume 1",95,English
257,135,2,10,Mad Props - My Ding-A-Ling,,,"Best of Bass, Volume 3",94,English
264,140,2,3,Patricia Cornwell - 30 Knochenbett,529,,Knochenbett,,German
276,145,2,9,Dubok - Immersed,307,,Immersed,00,English
277,1794,2,69,Oliver F. Koelling - Psycho & Horror: Vertigo Groove (30 second version),30,,Suspense Atmo,,English
283,150,2,18,Rick White Album - Its Time Has Come,190,,137,09,English
286,151,2,6,"György Kurtág - Quartetto Per Archi, Op. 1: III. Vivacissimo: lento",209,,Musik für Streichinstrumente (Keller Quartett),96,[Multiple languages]
292,9624,2,8,Katy Moffatt - Miss Otis Regrets,228,,Angeel Town,97,English
294,156,2,7,Michel Sardou - Le Surveillant général,165,,Les N°1 de Michel Sardou,09,French
301,159,2,21,Max Greger & His Orchestra - Somewhere Over the Rainbow,227,,Oscar-Melodien zum Tanzen,87,English
312,165,2,7,Domenico Scarlatti - Concerto in FaM a tre flauti e basso - 2. Allegro,152,,"Concerti e sinfonie per flauto (Noferi, Il Rossignolo - TENERANI)",1,Italian
332,174,2,5,Eurooppa 3 - Oppia rakastamaan,282,,Pakko Matkustaa,01,Finnish
335,3136,2,13,"Chris Liberator, KN, DJ Cunt, DJ Cydeboard & DJ 2003 - Classic Silvermin",392,,"Music for a Harder Generation, Volume 4",06,English
341,8751,2,3,The Bensons - The Amazing Adventures of Monkey Roodle Ray,253,,2,,English
348,181,2,13,Georges Brassens - Le Vent,76,,Paris romantique,08,French
349,8250,2,2,Mikko Siltala & Pasi Vainionperä - Sielussani hiljaisuus,253,,Sielussani hiljaisuus,10,Finnish
352,183,2,3,The_Paris_Sisters_-_I_Love_How_You_Love_Me,103,unknown,200_Original_Jukebox_Hits,,English
355,9217,2,10,The Triffids - Jerdacuttup Man,277,,1987-11-23: HamburgRadio,87,English
363,190,2,2,Mikelote & Pipa -- Gusanos,,,Beat Cunnilingüistas,11,Spanish
369,193,2,53,Pimpadelic - 5 sec silence,5,,Devils,,
370,194,2,1,Σωκράτης Μάλαμας - Μιά βόλτα στα βαθιά,179,,Παραμύθια,91,Greek
372,196,2,24,Ernesto Tagliaferri - Mandulinata a Napoli,175,,"Italian Popular Songs, Volume 1",,Itlaian
373,7261,2,31,Brian Protheroe - Pinball,184,,One Hit Wonders,03,English
375,6747,2,19,Vangelis - Conquest of Paradise,287,,Best of 1990 - 2000: Das Jahrzehnt,99,English
376,198,2,19,Genlog - Mock Moon (Erik Vee remix),140,,Club System Gold Edition,02,English
380,201,2,2,"Johann Sebastian Bach - Doppelkonzert für 2 Violinen und Orchester D-Moll BWV 1043 (Largo Ma Non Tanto) (J. Brezina, F. Elias, Soloviolinen Carmerata Romana feat. conductor: Eugen Duvier)",432,,Classic Dreams,,German
384,203,2,3,Apopocalyps - Flickorna i Våran Stad,235,,Nu!,92,Swedish
385,204,2,3,"Hans Pfitzner - Palestrina: II. Akt, V. Szene ""Darf ich die Frage stellen, warum nicht nach der Reih""",424,,Palestrina (Chor & Symphonie-Orchester des Bayerischen Rundfunks feat. conductor: Rafael Kubelik),89,German
386,205,2,99,Henny Arve - Data Leaks: Jungle of Corruption (30 second version),30,,Revolt,,English
387,3990,2,10,On Inc. - Sammin' Indian,214,,The Rhythm Flavour,01,English
388,206,2,32,Seeed - Pressure,162,,Live,06,[Multiple languages]
391,208,2,2,2NU - This Is Ponderous (remix),219,,Command Z,,English
397,212,2,18,Tomi Metsäketo & Johanna Kurkela - Tahdon tanssia kanssasi,260,,Uneni kaunein: Parhaat 2005-2011,11,Finnish
399,213,2,10,Tina May & Tony Coe - April in Paris,307,,Jazz Piquant,,
402,215,2,2,Faith and the Muse - The Silver Circle,187,,"Annwyn, Beneath the Waves",01,English
410,219,2,10,Polifónica Turolense - Kyrie (Orbis factor),90,,Canto Gregoriano y Polifonía (Disco 1),08,
412,1682,2,7,Manfred Maurenbrecher - Der Weg ist lang,275,,Gegengift,02,German
413,221,2,1,Robots in Disguise - Turn It Up,229,,Get Rid!,06,English
427,227,2,13,Dr. Feelgood - I Can Tell (live),179,,All Through the City (With Wilko 1974-1977),13,English
428,970,2,9,Ciclo - Pasión,,,In the Place to Ci,22,Spanish
429,9329,2,5,Matthew Barber - The Story of Your Life,199,,The Story of Your Life,,English
431,5621,2,4,Razzia - Labyrinth,244,,Labyrinth,94,German
441,7640,2,10,Count Basie Big Band - John the III,237,,Live in Japan '78,,English
448,239,2,3,Satan's Host - Into the Veil,271,,Metal From Hell,86,English
449,5775,2,8,Goodnight Nurse - Our Song,231,,Always andNever,06,English
465,8079,2,4,Nuberu - Cantar del regresu,255,,Como tú yes,,Asturian
471,254,2,185,James Copperthwaite - Honour and Achievement (q),9,,"Conferences, Awards and Presentations",,English
477,257,2,5,Orquesta Broadway - Arrepientete,,,Pasaporte,,
480,259,2,4,"Franz Schubert - Symphony No. 3 in D major, D 200: II. Allegretto",244,,"The Complete Symphonies, Volume 1",95,Englisb
481,260,2,3,Vromb - Éclairs,345,,Rayons,03,French
482,261,2,13,Игорь Фёдорович Стравинский - Le Sacre du printemps: Deuxième partie. Introduction,263,,Prokofiev: Scythian Suite / Stravinsky: Le Sacre du printemps (Dallas Symphony Orchestra feat. conductor: Eduardo Mata),91,[Multiple languages]
488,264,2,4,Adolphson & Falk - Mer jul,237,,Absolute Christmas,08,[Multiple languages]
500,271,2,3,MichaelHarrisonToneCloudII(FromRevelation),528,,The Harmonic Series: A Compilation of Musical Works in Just Intonation,09,English
503,5629,2,B1,DJ PMC - Subplate (M.I.K.E. remix),,,Subplate,98,English
506,4520,2,10,Snap! - Rhythm Is a Dancer (Armand Van Helden remix),,,Ministry of Sound: Clubbers Guide Guide Electro,7,English
510,275,2,15,Leonardo - Vem Sonhar,197,,Te Amo Demais,,
513,277,2,1,Totimoshi - Ladrón,,,Ladrón,,English
521,282,2,2,Charlie Parker - Almost Like Being in Love,158,,The Chronological Classics: Charlie Parker 1952-1954,,English
530,5742,2,11,T-Bone - Growin' Up,300,,The History of a Hoodlum,,English
532,285,2,4,The Allman Brothers Band - You Don't Love Me,394,,"1993-08-01: Mansfield, MA, USA (feat. Zakk Wylde)",,English
540,5703,2,5,Mutiny - Reality,24 3,,Funk Plus The One,94,English
544,2514,2,16,"Claude Debussy - Flots, palmes, sables (mélodie persane) (A. Renaud)",250,,Colloque sentimental,00,French
545,7551,2,2,Christian Marsac - Early Daze,153,,Clsasic Rock & Pop,0,English
548,292,2,6,Philippe Clay - Qui c'est-y ?,117,,50 ans de carrière,,Frecnh
562,1764,2,1,Taake - Nattestid ser porten vid 1, 356,,Nattestid…,07,Norwegian
568,3662,2,A3,Dysphemic - Wave of Terror,192,,the Shit Hits the Fans,04,English
573,2446,2,3,Tuvalu - Viimeiset hetket ovat käsillä,433,,Viimeiset hetket ova tkäsillä!,08,Finnish
582,307,2,5,"London Philharmonic Orchestra, Sir John Pritchard, Norma Procter, Heather Harper - He Shall Feed His Flock (Air) Come Unto Him, All Ye That Labour (Air)",356,,The Complete Christmas Collection,,English
583,2833,2,4,Teatr Muzyczny ROMA - Meluzyna,161,,Akademia Pana Kleksa,07,Polish
597,315,2,23,Ralph Stanley & The Clinch Mountain Boys - Going Up Home to Live in Green Pastures,154,,1971-1973,95,English
602,764,2,1,The Nat King Cole Trio - If You Can Smile and Say Yes,188,,Trio Classics,01,English
607,3315,2,1,Leæther Strip - Reunited With My Bitterness,374,,Untold Stories: The MelancholicSessions,11,English
608,320,2,9,"Rae & Christian feat. Mystro, Masta Ace & Pete Simpson - A2B",256,,Mercury Rising,13,English
609,246,2,3,[unknown] - Join the Team,,,XXL Jingles 1,,English
617,5418,2,2,Ricky Peterson - Jdarling,381,,"Acid Jazz, Volume 8",97,English
618,325,2,8,The Selecter - Times Hard (live),152,,"Rare Versions, Volume 3",95,English
619,326,2,3,Billy Childish and the Blackhands - I Love Paris,,,Play: Capt'n Calypso's Hoodoo Party,07,English
620,327,2,9,Scrapper Blackwell - Kokomo Blues,183,,Blues in History II,,English
622,9004,2,2,NMZS & Daner  Dan - Schöfier Aschenbesher,185,,Aschenbecher,12,German
624,329,2,4,Curtis Mayfield - We Got to Have Peace,286,,The Definitive Collection,,English
627,331,2,5,Portishead - Glory Box,,,"2008-04-02: Tonhalle, München, Germany (CMC8 source)",,English
637,339,2,8,Racey - Some Girls,205,,This Is... 1979,09,English
638,340,2,8,The Pietasters - Freak Show,179,,The Pietasters 1992-1996,03,English
646,1153,2,2,Fernando Villalona - Para olvidarme de ti,177,,Mis primeras canciones,,Spanish
651,346,2,13,Emperor Norton's Stationary Marching Band - Revenge of the Undead,307,,At the Nave,08,English
658,350,2,10,Velvet Acid Christ - Faithless,257,,The Art of Breaking Apart,09,English
659,351,2,5,Taj_Mahal_-_Fanning_the_Flames,290,,Phantom Blues,85,English
661,2973,2,18,Robert Etoll - Rock: Bottomed Out,,,"Music for Film & Television, Volume 4 (disc B)",,English
670,357,2,1,The Libertines - What a Waster,178,,What a Waster,02,English
676,1971,2,,Brad Roberts - The String Change Song,151,,Crash Test Dude,1,English
677,6273,2,6,Byron Lee & The Dragonaires - Soki Soki,228,,Carnival Fever,,
682,363,2,1,B.R.O - Na full,,,High School,13,Polsih
684,364,2,69,Andy Neve - Trafalgar Square (full mix),8,,"Prime Time, Volume 2",,English
687,366,2,5,Underworld - Always Loved a Film (Solo remix),,,Always Loved a Film,10,English
689,367,2,5,Ultrasound,258,,Everything Picture,99,English
692,369,2,14,David and the Giants - One Less Stone,238,,Rock OOn: Christian Vintage,03,English
694,371,2,21,The Galactic Heroes - These Days,116,,"Happy Happy Birthday to Me, Volume 2",02,NEnglish
698,374,2,1,B.B. King - Sweet Sixteen,371,,Sweet Sixteen,,English
708,7565,2,5,Laszlo - Wait,267,,Laszlo,09,English
709,379,2,20,Carleton H. Sheets - Testimonials - Chap. 12,34,,No Down Payent,,English
713,144,2,4,Rude Rich and the High Notes - On the Bank,189,,Soul Stomp,,English
722,386,2,33,The Bobbettes - Are You Satisfied,150,,Ultimate Collection,,
733,392,2,4,Quentin Quatro - Disco Quatro (Space Coast remixW),414,,Disco Quatro,13,English
748,7966,2,14,Poi Dog Pondering - Endtrance,356,,Volo Volo,92,English
753,3705,2,2,Cosima De Vito - Cost Of Love,,,Cosima,,
763,8467,2,8,李心潔 - 答應,244,,Man ♂ Womavn,03,Chinese
764,408,2,6,Canned Heat - Let's Work Together,193,,Future Blues,00,English
770,411,2,15,Sleepwalkers - Sleepwalk,134,,The Best of British Rocck 'n' Roll,13,English
789,9061,2,19,"Johann Sebastian Bach - Kantate, BWV 27 ""Wer weiß, wie nahe mir mein Ende?"": VI. Choral ""Welt, ade! ich bin dein müde""",45,,"Bach Edition, Volume 11: Cantatas/Kantaten, Volume V",00,German
791,1964,2,B3,Gregory Porter - Free,301,,Liquid Spirit,13,English
792,423,2, 2,The Dukes of Stratosphear - Have You Seen Jackie?,225,,Psonic Psunspot,87,English
797,426,2,14,Freddie McKay - Love Is A Treasure,161,,"Ska - Moonstompers, Shufflers & Skankers",12,English
800,5259,2,13,"Giovanni Battista Pergolesi - Orfeo ""Nel chiuso centro"", Op. 2 No. 4: Nel chiuso centro",88,,Stabat Mater / Orfeo Cantata,95,[Multiple languages]
814,436,2,12,Mortician - Re-Animated Dead Flesh,155,,Re-Animated Dead Flesh,05,English
815,437,2,10,Larry Dean - I Should Have Caught My Heart Before It Fell,161,,Completely Live,97,English
817,721,2,18,Terry Gibbs - Back Bay Shuffle,164,,Jazz-Club Mainstream: Big Bands,91,English
834,444,2,3,Spires That in the Sunset Rise - Little for a Lot,621,,Four Winds the Walker,05,English
836,152,2,9,Sixpence-None-the-Richer---Don't-Dream-It's-Over,243,,The Best of Sixpence None the Richer,04,English
839,225,2,10,Black Sun Productions - Time for Pepper,98,,The Impossibility of Silence,7,English
846,8924,2,6,Heintje - Wenn ich einst groß bin,176,,Seine großen Erfolge,90,German
848,451,2,5,Leviticus - Burial (Chronic 1 edit),222,,FFRR Classics 1988-1998,98,English
851,453,2,2,Gladhands - Smallsville,207,,La Di Da,,English
855,454,2,3,Abida Parveen - Ghazal (Hakim Nasser),651,,Chants soufis du Pakistan,,French
856,3048,2,13,Kipling - How the First Letter was Written 1/4,280,,Just So Stories,,English
858,9413,2,2,Simon  Mason - Mama auf dem Schulfest 2,302,,Die Quigleys ganz groß,,German
861,457,2,12,La Swija - Pret à tout (feat. K-Rlos),,,Track One 2,08,French
872,465,2,21,Ann-Margret & Al Hirt - My Baby Just Cares for Me,129,,1961-1966,,English
878,467,2,4,The Haunted - Undead,129,,Th eHaunted,03,English
883,3711,2,10,Red Earth & Rust - Tango Man,178,,Dark Mercy,10,English
888,8398,2,3,Samuli Edelmann - Huilunsoittaja,267,,Vain elämää 1992-2005,05,Finnish
891,4683,2,10,Wolfgang Amadeus Mozart - Alla Turca,230,,Lifescapes: Classical Piano,,English
898,474,2,14,Shaba Robo Grigorov & MIDI - Malý Gavroch,352,,Vdýchni reggae,95,Slovak
900,8093,2,4,Mark BoomRbastik & Eduardo Lopez Delgado - Hitze,251,,Adiós Berlin,11,German
906,480,2,15,William Wallace - Sister Helen: Vivace,180,,The Passing of Beatrice / Sir William Wallace / Villon / Sister Helen,96,hEnglish
908,481,2,15,White Pagoda - Adventures,267,,Chair Evolution (Not Design),10,English
910,5764,2,1,Dougie MacLean - Singing Land,265,,Land Singing,,English
912,482,2,2,I_Melt_-_Anormale,79,,Bravi ragazzi,97,Italian
922,488,2,7,Gary Moore - White Knuckles (Rockin' & Rollin'),,,The Very Best,,English
924,489,2,Z,Warrant - D.R.F.5.R.,Z33,,Live in Long Beaeh 1990,,Englis h
926,828,2,3,Sneaky Sound System - I Love It,229,,Pictures,,English
927,1617,2,15,Charlie Parker - Sippin' at Bells,143,,Portarit,00,English
938,9785,2,17,Adam Green - Leaky Flask,192,,Sixes & Sevens,08,English
939,496,2,8,El Último de la Fila - No me acostumbro,265,,Nuevas mzclas,87,Spanish
941,498,2,20,piedmonster - skafee,139,,magic and weather,05,English
943,499,2,3,Blair Aaronson - E-Motion,1 13,,The Solo Sets: Piano,,English
949,278,2,22,Jon Rose & Otomo Yoshihide - Memoirs Shopping,68,,Tatakiuri,95,English
951,504,2, ,Beautiful Nubia and the Roots Renaissance Band - Eleko'Dere,277,,Fèrè,5,English
954,506,2,8,Seth Horan - Bad For You,251,,notwithstanding,,English
966,4997,2,4,Henri Dès - L'Âne blanc,405,,"Henri Dès , Volume 15: Gâteau",07,French
967,512,2,6,Richard Wagner - Die Walküre: Der beiden Flucht,42,,Der Ring ohne Worte - Orchesterquerschnitt aus dem Ringzyklus (Berlin Philharmonic Orchestra feat conductor: Lorin Maazel),88,German
968,513,2,59,Jack Higgins - The eagle has flown - CD 3 - Track 59,2 8,,The Eagle Has FloVwn,,English
976,3571,2,7,Orsi - Ébredj fel!,,,Egy csepp méz,98,Hungarian
981,3963,2,1,As Mercenárias - Me Perco,08,,Cadê as armas?,86,Portuguese
984,521,2,11,Al Martino - You're the Love of My Life,178,,Best of José Carreras Gala,04,[Multiple languages]
987,9933,2,3,Asterius - A Greater Path,205,,A Moment of Singularity,,English
990,840,2,5,Henri Gylander - So Easily,184,,Henri in English,,
991,524,2,3,Charles Mingus - New York Sketchbook,535,,A Moderrn Jazz Symposium of Music and Poetry With Charles Mingus,05,English
996,526,2,3,Senru - Cool Beans (Microdot),166,,The What EP 2013-01: April,13,English
1001,530,2,5,Severed Heads - A Million Angels,,,If I've Told YouO nce I've Told You a 1000 Times,87,English
1003,531,2,6,David Guetta - Stay,211,,"Club Sounds: The Ultimate Club Dance Collection, Volume 32",04,English
1011,1034,2,19,Phono-Comb & Jad Fair - [silence],1,,"Monsters, Lullabies ... and the Occasional Flying Saucer",96,
1012,537,2,10,Emily Smith - Winter Song,301,,Too Long Away,08,English
1013,538,2,5,The Copyrights - Crybabies,120,,We Didn’t Come Here to Die,03,English
1016,539,2,10,Marvin Gaye - Distant Lover,258,,35 jaar OOR,06,English
1027,8253,2,9,Heritech - Adventum Rebellionus,,,"F**K 'em All, Volume 2",08,English
1029,546,2,4,genCAB - Self Images,331,,II Transmuter,08,English
1032,7972,2,1,unknown,,,モンゴルのホーミー～ガンボルド、ヤヴガーン,08,Japanese
1043,552,2,9,Nami Tamaki - Naked,244,,Greeting,04,Japanese
1048,554,2,12,Jason Robert Brown - I'd Give It All For You (Songs for a New World),313,,The Singer's Musical Theatre Anthology: Duets Volume 2,07,English
1049,555,2,3,美勇伝 - 恋する♡エンジェル♡ハート (Instrumental),219,,恋する♡エンジェル♡ハート,07,Japanese
1052,557,2,9,Inertia - The Chamber,343,,Judgement Euphoria,05,English
1055,5549,2,MBox3093886-HH,4,Jaci Velasquez - Llegar a ti,275,,Billboard Latin Music Awards 2000,
1068,566,2,4,The Platters - The Wonder of You,197,,Forever Gold,07,English
1071,567,2,6,Vicente Amigo - Pleamar,86,,Po eta,97,Spanish
1074,592,2,3,Le Wax - Allure,431,,NL,0,[Multiple language]
1084,574,2,1,Butch Thompson - Lincoln Avenue Blues,223,,Lincoln Avenue Blues,,English
1090,577,2,3,Temple Sinai Klezmer Band - Temple Sinai Freylach,,,May the Borscht Be With You,,English
1092,4790,2,5,Kienuva lahna - Saatanan taajuus,175,,Runosielu,,Finnish
1093,578,2,4,Autumn Myst - Summoning the Prince of Armageddon,315,,Black Fucking Demo,05,English
1101,419,2,14,Laurel Aitken - Sugar Sugar,227,,"Rolling Stone: Rare Trax, Volume 5: Summer in the City",98,English
1108,586,2,9,Svein Finnerud Trio - Olga,219,,The Complete Released Works 1968-1999,08,
1109,9468,2,7,Xero Sum - Trade Yourself,224,,This Concrete Heart,07,English
1118,591,2,8,D.W. Read - What Child Is This?,27,,"Yaytime for Christmas, Volume 1",,English
1120,6805,2,1,Toehider - Ding Dong Merrily on High,118,,Under the Mistletoe,09,English
1130,595,2,27,Neo-Futurists - Truth in Advertising,105,,Too Much Light Makes the Baby Go Blind,,
1132,597,2,6,"Fernando Sro - Etude in A major, Op. 6 No. 6",158,,19th Century Guitar Favourites,94,English
1134,599,2,8,Damien Rice - Eskimo,,,BBC Four Sessions,08,English
1136,1992,2,17,"cLOUDDEAD - Jimmy Breeze, Part 2: Ram's Crumpled Horn",122,,"2002-07-17: The Peel Sessions: BBC Radio 1, Maida Vale Studios, London, UK",,English
1139,602,2,1,Béla Bartók - Violin Concerto No. 2: I. Allegron on troppo,930,,"Violin Concerto No.2 / Second Suite (Minneapolis Symphony Orchestra feat. violin: Yehudi Menuhin, conductor: Antal Doráti)",95,English
1147,605,2,21,[nuknown] - Dramatic Intros: Pensive: Hour Glass,,,"Trailer Intros, Volume 1",,English
1153,608,2,46,David Weber - [untitled],44,,On Basilisk Station,09,English
1158,3301,2,5,Jack Action - Ты таким стал сам,,,Эластика,01,Russian
1164,7209,2,4,2Legit2Quit feat. J-U-L-E-S - Peace Love Unity and Having Fun,373,,Tu l’sais pas,11,Frenhch
1168,617,2,10,Dani Llamas - Sur Le Chemin,172,,Speaking,,English
1174,8270,2,14,Terminal Illness - Airborn,259,,Sons of Medusa,01,English
1178,3516,2,4,La Década Prodigiosa - 15 Años Tiene Mi Amor,326,,La Década Prodigiosa,,Spanish
1181,622,2,9,"Jerry Barnard, Ryan Grogan & Jaco Maria - Ooh Ye Oh Ye",112,,AAfrican Impressions 3,,English
1189,626,2,7,Thomas Müntzer - Das Te deum laudamus,297,,Musik Der Reformation,96,German
1191,627,2,16,Andy Taylor - If You Let Me Love You 2,201,,Girl Talk,,English
1197,2646,2,1,The Dismemberment Plan - Spider in the Snow,227,,Live in Japan 2011,11,English
1198,630,2,11,The Bolshoi - Master of the World,269,,Away: Best ofT he Bolshoi,,English
1204,5167,2,1,Jean-Luc Ponty - Two Thousand-One Years Ago,260,,Life Enigma,01,English
1209,276,2,4,Jason Isbell - Chicago Promenade,199,,Sirens of the Ditch,07,English
1212,636,2,12,Mahalia Jackson - When the Saints Go Marching In,195,,,05,English
1216,638,2,3,Lemon D - Jah Love (VIP Remix),,,Jungle Renegades Vol. 2,,English
1222,642,2,13,"Véronique Rivière - Baby, I'm a Want You",182,,Véronique Rivière,89,French
1224,643,2,11,Kansas - What's on My Mind,205,,The Ultimate Kansas,02,English
1229,647,2,3,Britney Spears - Stronger,203,,MTV Select,,English
1233,649,2,12,Rick Springfield - Bop 'Til You Drop,250,,The Best of Rick Springfield,99,English
1234,650,2,5,Joe Tabu - Die Schildkröten,159,,Kribbel-Krabbel,06,German
1236,651,2,13,Brian Duane & Kathryn Scott - You Are a Holy God,332,,Hungry: Falling on My Knees,99,English
1240,653,2,5,The Vanity Set - Jump in the Grave,241,,The Vanity Set,00,English
1241,654,2,7,Deception - Inferno,510,,Inferno,11,English
1245,656,2,2,Mick est tout seul - La Clé des chants,234,,Les Chansons perdues,07,French
1247,658,2,12,田嶌道生 - MOTHER,300,,LUNA SEA GUITAR SOLO INSTRUMENTS 1,01,English
1249,7201,2,4,New Way Home - Chrysalis,302,,Mirrors,12,English
1250,2053,2,52,Cripple Bastards - Hydrophobic Web,82,,Your Lies in Check,04,English
1256,1517,2,5,Mank - Daybreak,285,,Meridian,4,English
1263,4895,2,2,Lata Mangeshkar - Katate Hai Dukh Mein Yeh Din,194,,Maestros - Masters of Melody Disc 1,07,
1265,7218,2,10,Breakdancing Ronald Reagan - The Black Darfuur Agenda,6,,666 Is for Pussies,,English
1268,9505,2,18,The Joy of Nature - As Long as There Is Beauty,215,,"My Work Is Done, Part I: Times of Experience",12,[Multiple languages]
1269,5372,2,A1,Georges Brassens - Les Copains d'abord,245,,Volume 8 : Les Copains d'abord,65,French
1271,670,2,3,Novi Singers - All Together,187,,Go Right: Jazz From Poland 1963-75,99,English
1272,3977,2,6,"Georg Friedrich Händel - Alessandro: Rezitativ ""Fra gli uomini""",40,,Alessandro,90,Italian
1273,713,2,11,The Human Echo - Exacto,265,,Sonic Blanket,,English
1280,676,2,14,Phil Hendrie - Margaret Grey: Snowbird,146,,World Famous: The Best of Phil Hendrie 2002,,English
1282,3444,2,12,Thin Lizzy - Warriors, 240,,Live and Dangerous,96,English
