source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
4_7404,3_15762,4_3,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,
5_18131,3_831,5_3,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
2_11538,4_6787,2_4,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_17058,1_14781,2_1,False,False,0.4,,,,,,,0.4,"(False, True, False, False, True)",,
2_6765,1_3346,2_1,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_17549,5_501,4_5,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
2_17216,5_13637,2_5,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_16264,4_7147,2_4,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_3420,3_3763,4_3,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,
3_18483,1_7534,3_1,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_18386,3_2233,4_3,True,True,0.4,,,,,,,0.4,"(True, True, False, False, True)",,
4_13963,5_16120,4_5,False,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,
3_9122,1_13575,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.08333333333333333,12.0
4_15114,3_1363,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.01098901098901099,91.0
2_5899,4_13574,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
4_7240,3_5723,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
2_1851,3_15868,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
4_4020,3_4902,4_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_1391,1_11761,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
5_10961,1_2939,5_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.125,8.0
4_13525,1_2691,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.3333333333333333,3.0
3_13671,1_7267,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
5_10122,1_7192,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.2,5.0
2_17743,5_19254,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_3818,5_7206,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
4_3284,5_10942,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.125,8.0
3_10218,1_9124,3_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
5_14937,1_15008,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_15549,3_16854,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
4_15937,5_10570,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_5799,3_9977,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, True)",1.0,0.0
2_9178,3_14699,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
4_18691,1_7625,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.3333333333333333,3.0
5_18458,1_18565,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
4_16169,3_7505,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0
5_13102,3_191,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
5_15975,3_11681,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
5_14046,1_6521,5_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0
2_16680,3_11195,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.16666666666666666,6.0
2_15132,3_15911,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
5_2619,3_11878,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
5_14660,3_9757,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
2_1289,3_4189,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
4_1140,3_7690,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.05263157894736842,19.0
3_4245,1_14985,3_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
4_728,3_8557,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
5_12383,3_16679,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_9074,3_14092,2_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.006493506493506494,154.0
2_3628,5_14824,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
4_16436,5_760,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_3169,5_381,2_5,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.034482758620689655,29.0
2_4662,4_10738,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_14009,3_10218,2_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.0625,16.0
3_8715,1_17038,3_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
5_12462,3_4815,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.14285714285714285,7.0
2_10105,3_18352,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_2714,3_19282,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_12149,3_11474,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_17234,5_7697,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
5_16797,1_518,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.25,4.0
2_85,5_10573,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.3333333333333333,3.0
5_77,3_14747,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_1639,5_9815,2_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
5_4358,3_13951,5_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
4_15114,5_12865,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_1049,4_12149,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_6784,5_12498,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_5215,3_10218,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
5_15382,1_12862,5_1,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0
5_10998,1_15573,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_16945,3_6134,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
2_5743,4_13317,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_2335,3_139,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_12686,5_11100,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_2461,3_12240,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
2_6784,1_2939,2_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0
4_11137,3_8460,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
5_10750,1_9883,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
4_17139,5_12486,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_14738,3_13556,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_15789,3_16010,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
2_10725,5_4018,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
5_12692,3_13800,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.125,8.0
2_14589,3_8460,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_14004,3_2138,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_3721,3_8993,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_3250,1_17789,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
2_11342,4_18983,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
5_10721,3_7642,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
3_13585,1_6713,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.125,8.0
2_12537,3_18372,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.3333333333333333,3.0
2_12161,3_10565,2_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.25,4.0
2_9537,1_16578,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_13306,5_12972,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_71,3_2942,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0
4_4130,3_17175,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_15411,1_11870,2_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
4_9186,5_14172,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_1609,3_13556,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_17740,4_16508,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_1703,3_1238,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
5_18587,3_12981,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_17686,4_16913,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_5200,1_11639,2_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
5_13773,3_7438,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
5_14468,3_1420,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_17848,1_6521,4_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
5_9897,3_1054,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
5_17452,3_9724,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
5_16758,1_2075,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
2_12177,1_14570,2_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.06666666666666667,15.0
2_9875,3_6680,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_9501,5_6829,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
4_12473,3_10232,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.14285714285714285,7.0
2_27,3_6618,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
2_16962,3_15893,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
4_10694,5_17128,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_6470,1_70,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.3333333333333333,3.0
2_14467,3_3445,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
4_5896,1_5294,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.09090909090909091,11.0
4_11534,3_12271,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_14467,5_17165,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_496,3_11852,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
2_506,1_8736,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
5_574,3_2803,5_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
2_18751,5_13534,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
5_10135,3_11822,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_3153,3_2358,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1,10.0
4_18680,1_6754,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
4_3907,3_17756,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0
5_13763,3_394,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_8212,4_7771,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_9188,3_4802,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
5_17465,1_2477,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
2_1345,3_4354,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
4_16244,5_17330,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
5_16725,3_6171,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
4_8810,1_10921,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
4_2564,1_7250,4_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.058823529411764705,17.0
2_3392,3_16010,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_12177,4_12457,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
2_4872,3_6191,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
5_19135,1_13877,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.3333333333333333,3.0
2_8874,3_16339,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_12207,3_14079,2_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.125,8.0
4_12269,3_13907,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_2732,3_6845,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_900,4_15684,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
5_14980,3_5977,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_3422,3_15890,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
4_849,3_18956,4_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0
2_11099,5_1144,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
5_7900,3_4740,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.041666666666666664,24.0
2_12894,1_10513,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
2_5215,4_1751,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_2823,4_5461,2_4,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.03333333333333333,30.0
2_19331,1_8494,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
4_15599,3_559,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.09090909090909091,11.0
2_11972,3_1962,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.3333333333333333,3.0
3_12017,1_3656,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0
5_10540,3_17756,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_7909,3_16539,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_17412,3_14661,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
2_14818,3_13327,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
2_9612,4_10084,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_16945,3_7999,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_10536,3_7933,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
4_7514,3_549,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
4_10851,5_15070,4_5,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.07142857142857142,14.0
4_16244,3_10495,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
5_1771,3_8137,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_17755,3_8109,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
2_1101,3_8316,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
5_1707,3_12117,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
5_18657,3_19297,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
4_7391,5_11868,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
2_18951,5_11397,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
5_674,3_17844,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
5_1095,3_7855,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1,10.0
4_6773,5_11324,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
4_13460,5_5151,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_18951,3_7247,2_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0
5_2851,3_5463,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, True)",1.0,0.0
4_2663,5_17882,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
5_3690,3_10218,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
2_18660,3_10116,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
4_8167,5_10086,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0
5_10025,1_11277,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
4_16921,3_15710,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.3333333333333333,3.0
2_15396,3_4925,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
2_16444,3_17192,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
