source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
yelp_3_1707,zomato_2_3147,yelp_3__zomato_2,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.16666666666666666,6.0
yellow_pages_1_22158,yelp_3_7912,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_24246,yelp_2_1235,yellow_pages_1__yelp_2,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_5384,yelp_2_2368,yellow_pages_1__yelp_2,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.09090909090909091,11.0
yelp_2_1054,yelp_3_8274,yelp_2__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.16666666666666666,6.0
yellow_pages_1_24981,zomato_2_1551,yellow_pages_1__zomato_2,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.25,4.0
yellow_pages_1_26778,yelp_3_8965,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.14285714285714285,7.0
yellow_pages_1_25821,yelp_3_7980,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yelp_2_1670,yelp_3_1051,yelp_2__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.08333333333333333,12.0
yelp_2_828,zomato_2_2282,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
yellow_pages_1_25169,zomato_2_1508,yellow_pages_1__zomato_2,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
yelp_2_1784,zomato_2_3505,yelp_2__zomato_2,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_21384,yelp_3_7534,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, False, True, False, True)",1.0,0.0
yellow_pages_1_15100,yelp_3_5187,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.25,4.0
yellow_pages_1_27449,yelp_3_9451,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.25,4.0
yellow_pages_1_4110,yelp_3_1239,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
yellow_pages_1_26788,yelp_3_9777,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yelp_2_1876,zomato_2_3721,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_15390,yelp_3_5072,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.2,5.0
yellow_pages_1_26179,zomato_2_1990,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_6546,yelp_3_2948,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_26196,yelp_3_8661,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_1586,yelp_3_627,yellow_pages_1__yelp_3,True,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_27680,yelp_3_9896,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1,10.0
yellow_pages_1_21757,yelp_3_7451,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.5,2.0
yellow_pages_1_3395,yelp_3_1498,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
yellow_pages_1_20359,yelp_3_6220,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_3549,yelp_2_1867,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yellow_pages_1_25623,yelp_3_8864,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.25,4.0
yellow_pages_1_3277,yelp_3_1643,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yellow_pages_1_23192,yelp_3_7586,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0
