P_model,R_model,F1_model_micro,F1_model_macro,F1_model_micro_boot,F1_model_micro_boost_graph,F1_model_macro_boot,F1_pairwise_model,Query,Query_Label,Strategy,Labeled_Set_Size
0.844,0.786,0.814,0.7738333333333333,0.363,0.814,0.4801666666666667,"{'sillworks_tweakers': 0.706, 'harddrivesdirect_tweakers': 0.677, 'harddrivesdirect_sillworks': 0.833, 'usapartsdirect_sillworks': 0.865, 'usapartsdirect_harddrivesdirect': 0.821, 'usapartsdirect_tweakers': 0.741}",usapartsdirect_10001558-harddrivesdirect_8524060,True,disagreement,29
0.815,0.768,0.791,0.7328333333333333,0.39,0.791,0.5091666666666667,"{'sillworks_tweakers': 0.59, 'harddrivesdirect_tweakers': 0.618, 'harddrivesdirect_sillworks': 0.818, 'usapartsdirect_sillworks': 0.848, 'usapartsdirect_harddrivesdirect': 0.804, 'usapartsdirect_tweakers': 0.719}",usapartsdirect_10584911-harddrivesdirect_14231911,True,disagreement,30
0.812,0.792,0.802,0.7656666666666667,0.391,0.802,0.5138333333333334,"{'sillworks_tweakers': 0.706, 'harddrivesdirect_tweakers': 0.684, 'harddrivesdirect_sillworks': 0.829, 'usapartsdirect_sillworks': 0.833, 'usapartsdirect_harddrivesdirect': 0.801, 'usapartsdirect_tweakers': 0.741}",usapartsdirect_1135550-sillworks_4260238,False,disagreement,31
0.784,0.801,0.793,0.7516666666666666,0.474,0.793,0.562,"{'sillworks_tweakers': 0.706, 'harddrivesdirect_tweakers': 0.641, 'harddrivesdirect_sillworks': 0.816, 'usapartsdirect_sillworks': 0.823, 'usapartsdirect_harddrivesdirect': 0.805, 'usapartsdirect_tweakers': 0.719}",harddrivesdirect_9177003-sillworks_13196410,True,disagreement,32
0.687,0.826,0.75,0.733,0.449,0.75,0.5433333333333333,"{'sillworks_tweakers': 0.69, 'harddrivesdirect_tweakers': 0.691, 'harddrivesdirect_sillworks': 0.759, 'usapartsdirect_sillworks': 0.763, 'usapartsdirect_harddrivesdirect': 0.754, 'usapartsdirect_tweakers': 0.741}",harddrivesdirect_15583927-sillworks_9250794,True,disagreement,33
0.779,0.762,0.77,0.7075,0.507,0.806,0.5781666666666667,"{'sillworks_tweakers': 0.571, 'harddrivesdirect_tweakers': 0.61, 'harddrivesdirect_sillworks': 0.807, 'usapartsdirect_sillworks': 0.815, 'usapartsdirect_harddrivesdirect': 0.781, 'usapartsdirect_tweakers': 0.661}",usapartsdirect_11640098-harddrivesdirect_12742206,False,disagreement_post_graph,34
0.786,0.73,0.757,0.669,0.508,0.804,0.5818333333333333,"{'sillworks_tweakers': 0.483, 'harddrivesdirect_tweakers': 0.553, 'harddrivesdirect_sillworks': 0.798, 'usapartsdirect_sillworks': 0.813, 'usapartsdirect_harddrivesdirect': 0.784, 'usapartsdirect_tweakers': 0.583}",usapartsdirect_12229536-harddrivesdirect_10233576,True,disagreement_post_graph,35
0.793,0.758,0.776,0.7401666666666666,0.564,0.778,0.6146666666666667,"{'sillworks_tweakers': 0.65, 'harddrivesdirect_tweakers': 0.663, 'harddrivesdirect_sillworks': 0.801, 'usapartsdirect_sillworks': 0.81, 'usapartsdirect_harddrivesdirect': 0.776, 'usapartsdirect_tweakers': 0.741}",usapartsdirect_4903944-harddrivesdirect_9269878,False,disagreement_post_graph,36
0.799,0.758,0.778,0.6996666666666668,0.556,0.8,0.6111666666666666,"{'sillworks_tweakers': 0.599, 'harddrivesdirect_tweakers': 0.618, 'harddrivesdirect_sillworks': 0.816, 'usapartsdirect_sillworks': 0.829, 'usapartsdirect_harddrivesdirect': 0.796, 'usapartsdirect_tweakers': 0.54}",usapartsdirect_9805454-harddrivesdirect_4208979,True,disagreement_post_graph,37
0.805,0.757,0.78,0.7305,0.607,0.797,0.6338333333333334,"{'sillworks_tweakers': 0.634, 'harddrivesdirect_tweakers': 0.641, 'harddrivesdirect_sillworks': 0.809, 'usapartsdirect_sillworks': 0.824, 'usapartsdirect_harddrivesdirect': 0.79, 'usapartsdirect_tweakers': 0.685}",usapartsdirect_14268861-harddrivesdirect_7670605,False,disagreement_post_graph,38
0.804,0.766,0.784,0.7635,0.598,0.803,0.6423333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.719, 'harddrivesdirect_sillworks': 0.799, 'usapartsdirect_sillworks': 0.822, 'usapartsdirect_harddrivesdirect': 0.772, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_9269878-sillworks_13285765,True,disagreement_post_graph,39
0.77,0.828,0.798,0.7639999999999999,0.639,0.794,0.6593333333333334,"{'sillworks_tweakers': 0.705, 'harddrivesdirect_tweakers': 0.684, 'harddrivesdirect_sillworks': 0.817, 'usapartsdirect_sillworks': 0.833, 'usapartsdirect_harddrivesdirect': 0.799, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_9327667-sillworks_11824385,True,disagreement_post_graph,40
0.768,0.821,0.794,0.7598333333333334,0.618,0.835,0.6476666666666667,"{'sillworks_tweakers': 0.702, 'harddrivesdirect_tweakers': 0.684, 'harddrivesdirect_sillworks': 0.815, 'usapartsdirect_sillworks': 0.811, 'usapartsdirect_harddrivesdirect': 0.806, 'usapartsdirect_tweakers': 0.741}",usapartsdirect_11992940-harddrivesdirect_16466481,False,disagreement_post_graph,41
0.809,0.823,0.816,0.7673333333333333,0.647,0.826,0.6421666666666667,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.663, 'harddrivesdirect_sillworks': 0.844, 'usapartsdirect_sillworks': 0.852, 'usapartsdirect_harddrivesdirect': 0.828, 'usapartsdirect_tweakers': 0.719}",usapartsdirect_15066923-sillworks_4188703,False,disagreement_post_graph,42
0.796,0.814,0.805,0.7728333333333333,0.648,0.831,0.6421666666666667,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.719, 'harddrivesdirect_sillworks': 0.822, 'usapartsdirect_sillworks': 0.831, 'usapartsdirect_harddrivesdirect': 0.815, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_12969501-sillworks_17076232,False,disagreement_post_graph,43
0.815,0.79,0.802,0.7374999999999999,0.672,0.82,0.6543333333333333,"{'sillworks_tweakers': 0.612, 'harddrivesdirect_tweakers': 0.633, 'harddrivesdirect_sillworks': 0.833, 'usapartsdirect_sillworks': 0.853, 'usapartsdirect_harddrivesdirect': 0.821, 'usapartsdirect_tweakers': 0.673}",harddrivesdirect_13253856-sillworks_5622739,True,disagreement_post_graph,44
0.796,0.81,0.803,0.7661666666666666,0.668,0.823,0.6531666666666668,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.684, 'harddrivesdirect_sillworks': 0.816, 'usapartsdirect_sillworks': 0.836, 'usapartsdirect_harddrivesdirect': 0.822, 'usapartsdirect_tweakers': 0.741}",harddrivesdirect_6914260-sillworks_6456285,True,disagreement_post_graph,45
0.753,0.81,0.781,0.7246666666666668,0.691,0.822,0.6506666666666666,"{'sillworks_tweakers': 0.625, 'harddrivesdirect_tweakers': 0.633, 'harddrivesdirect_sillworks': 0.81, 'usapartsdirect_sillworks': 0.802, 'usapartsdirect_harddrivesdirect': 0.805, 'usapartsdirect_tweakers': 0.673}",usapartsdirect_13858241-harddrivesdirect_13313461,True,disagreement_post_graph,46
0.788,0.836,0.811,0.7706666666666666,0.683,0.793,0.6648333333333333,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.691, 'harddrivesdirect_sillworks': 0.84, 'usapartsdirect_sillworks': 0.823, 'usapartsdirect_harddrivesdirect': 0.831, 'usapartsdirect_tweakers': 0.741}",harddrivesdirect_5711368-sillworks_14333224,False,disagreement_post_graph,47
0.805,0.833,0.819,0.7773333333333333,0.703,0.832,0.6606666666666666,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.705, 'harddrivesdirect_sillworks': 0.849, 'usapartsdirect_sillworks': 0.838, 'usapartsdirect_harddrivesdirect': 0.829, 'usapartsdirect_tweakers': 0.73}",usapartsdirect_14855511-harddrivesdirect_9668009,False,disagreement_post_graph,48
0.839,0.828,0.833,0.7938333333333333,0.707,0.838,0.6769999999999999,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.872, 'usapartsdirect_harddrivesdirect': 0.841, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_5930018-tweakers_984750,True,disagreement_post_graph,49
0.826,0.827,0.827,0.7894999999999999,0.722,0.845,0.6833333333333332,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.846, 'usapartsdirect_sillworks': 0.864, 'usapartsdirect_harddrivesdirect': 0.833, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_9620973-sillworks_6513719,False,disagreement_post_graph,50
0.848,0.82,0.834,0.7933333333333333,0.708,0.838,0.6759999999999998,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.855, 'usapartsdirect_sillworks': 0.879, 'usapartsdirect_harddrivesdirect': 0.84, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_13178654-sillworks_14437361,False,disagreement_post_graph,51
0.859,0.826,0.842,0.7988333333333334,0.721,0.845,0.672,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.865, 'usapartsdirect_sillworks': 0.886, 'usapartsdirect_harddrivesdirect': 0.852, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_4105016-harddrivesdirect_16025341,True,disagreement_post_graph,52
0.839,0.828,0.834,0.7933333333333331,0.722,0.846,0.6901666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.863, 'usapartsdirect_sillworks': 0.861, 'usapartsdirect_harddrivesdirect': 0.842, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_11976321-tweakers_9079833,True,disagreement_post_graph,53
0.82,0.832,0.826,0.7869999999999999,0.73,0.842,0.6803333333333333,"{'sillworks_tweakers': 0.705, 'harddrivesdirect_tweakers': 0.722, 'harddrivesdirect_sillworks': 0.849, 'usapartsdirect_sillworks': 0.861, 'usapartsdirect_harddrivesdirect': 0.833, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_14860009-harddrivesdirect_2291940,True,disagreement_post_graph,54
0.845,0.828,0.837,0.7938333333333333,0.723,0.838,0.6833333333333332,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.862, 'usapartsdirect_sillworks': 0.87, 'usapartsdirect_harddrivesdirect': 0.851, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_3264285-sillworks_999097,False,disagreement_post_graph,55
0.833,0.836,0.834,0.7931666666666666,0.74,0.847,0.6890000000000001,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.864, 'usapartsdirect_sillworks': 0.854, 'usapartsdirect_harddrivesdirect': 0.847, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_8718036-sillworks_9195941,True,disagreement_post_graph,56
0.827,0.837,0.832,0.7925,0.729,0.842,0.6808333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.858, 'usapartsdirect_harddrivesdirect': 0.847, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_4060973-sillworks_7603786,False,disagreement_post_graph,57
0.824,0.837,0.831,0.7909999999999999,0.749,0.841,0.6926666666666668,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.858, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.844, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_3646181-tweakers_5630901,True,disagreement_post_graph,58
0.824,0.837,0.831,0.7915,0.744,0.839,0.6996666666666668,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.722, 'harddrivesdirect_sillworks': 0.854, 'usapartsdirect_sillworks': 0.861, 'usapartsdirect_harddrivesdirect': 0.843, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_15527756-sillworks_6775751,False,disagreement_post_graph,59
0.813,0.847,0.829,0.7878333333333333,0.763,0.843,0.7126666666666667,"{'sillworks_tweakers': 0.701, 'harddrivesdirect_tweakers': 0.718, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.861, 'usapartsdirect_harddrivesdirect': 0.838, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_6169516-sillworks_15638477,True,disagreement_post_graph,60
0.827,0.835,0.831,0.7915,0.767,0.846,0.7285,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.859, 'usapartsdirect_harddrivesdirect': 0.843, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_12512068-sillworks_7765419,False,disagreement_post_graph,61
0.819,0.841,0.83,0.7906666666666666,0.779,0.837,0.7358333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.852, 'usapartsdirect_harddrivesdirect': 0.837, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_12993687-sillworks_2256639,False,disagreement_post_graph,62
0.821,0.828,0.824,0.7835,0.779,0.838,0.7385,"{'sillworks_tweakers': 0.705, 'harddrivesdirect_tweakers': 0.718, 'harddrivesdirect_sillworks': 0.851, 'usapartsdirect_sillworks': 0.848, 'usapartsdirect_harddrivesdirect': 0.84, 'usapartsdirect_tweakers': 0.739}",usapartsdirect_15046851-harddrivesdirect_3438583,True,disagreement_post_graph,63
0.822,0.84,0.831,0.7906666666666666,0.786,0.834,0.7408333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.722, 'harddrivesdirect_sillworks': 0.864, 'usapartsdirect_sillworks': 0.849, 'usapartsdirect_harddrivesdirect': 0.84, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_5595771-sillworks_6838610,False,disagreement_post_graph,64
0.821,0.844,0.832,0.7923333333333332,0.783,0.839,0.7404999999999999,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.855, 'usapartsdirect_sillworks': 0.854, 'usapartsdirect_harddrivesdirect': 0.851, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_15440281-harddrivesdirect_480469,True,disagreement_post_graph,65
0.806,0.85,0.827,0.7894999999999999,0.788,0.837,0.745,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.842, 'usapartsdirect_harddrivesdirect': 0.833, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_7069002-harddrivesdirect_8635782,True,disagreement_post_graph,66
0.828,0.842,0.835,0.7931666666666666,0.784,0.846,0.7418333333333335,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.722, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.859, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_15770785-sillworks_4923983,False,disagreement_post_graph,67
0.82,0.862,0.84,0.8271666666666665,0.791,0.842,0.7473333333333333,"{'sillworks_tweakers': 0.749, 'harddrivesdirect_tweakers': 0.817, 'harddrivesdirect_sillworks': 0.858, 'usapartsdirect_sillworks': 0.849, 'usapartsdirect_harddrivesdirect': 0.837, 'usapartsdirect_tweakers': 0.853}",usapartsdirect_10471728-tweakers_2434989,True,disagreement_post_graph,68
0.833,0.866,0.849,0.8416666666666667,0.79,0.851,0.7466666666666667,"{'sillworks_tweakers': 0.78, 'harddrivesdirect_tweakers': 0.829, 'harddrivesdirect_sillworks': 0.858, 'usapartsdirect_sillworks': 0.86, 'usapartsdirect_harddrivesdirect': 0.846, 'usapartsdirect_tweakers': 0.877}",usapartsdirect_5370115-tweakers_9840988,False,disagreement_post_graph,69
0.775,0.84,0.806,0.7468333333333333,0.795,0.849,0.7506666666666666,"{'sillworks_tweakers': 0.629, 'harddrivesdirect_tweakers': 0.644, 'harddrivesdirect_sillworks': 0.852, 'usapartsdirect_sillworks': 0.855, 'usapartsdirect_harddrivesdirect': 0.839, 'usapartsdirect_tweakers': 0.662}",usapartsdirect_17025526-harddrivesdirect_16161749,False,disagreement_post_graph,70
0.83,0.86,0.845,0.8364999999999999,0.797,0.84,0.7543333333333333,"{'sillworks_tweakers': 0.765, 'harddrivesdirect_tweakers': 0.825, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.852, 'usapartsdirect_harddrivesdirect': 0.844, 'usapartsdirect_tweakers': 0.877}",harddrivesdirect_10916433-sillworks_10030457,True,disagreement_post_graph,71
0.845,0.842,0.844,0.8231666666666667,0.797,0.85,0.7513333333333332,"{'sillworks_tweakers': 0.729, 'harddrivesdirect_tweakers': 0.784, 'harddrivesdirect_sillworks': 0.858, 'usapartsdirect_sillworks': 0.866, 'usapartsdirect_harddrivesdirect': 0.849, 'usapartsdirect_tweakers': 0.853}",usapartsdirect_12281065-harddrivesdirect_8685427,False,disagreement_post_graph,72
0.844,0.862,0.853,0.8371666666666666,0.797,0.846,0.7530000000000001,"{'sillworks_tweakers': 0.769, 'harddrivesdirect_tweakers': 0.812, 'harddrivesdirect_sillworks': 0.865, 'usapartsdirect_sillworks': 0.865, 'usapartsdirect_harddrivesdirect': 0.859, 'usapartsdirect_tweakers': 0.853}",usapartsdirect_547979-harddrivesdirect_15770785,True,disagreement_post_graph,73
0.841,0.859,0.85,0.8318333333333333,0.8,0.85,0.755,"{'sillworks_tweakers': 0.749, 'harddrivesdirect_tweakers': 0.802, 'harddrivesdirect_sillworks': 0.867, 'usapartsdirect_sillworks': 0.868, 'usapartsdirect_harddrivesdirect': 0.852, 'usapartsdirect_tweakers': 0.853}",harddrivesdirect_8498296-sillworks_3818181,False,disagreement_post_graph,74
0.772,0.868,0.817,0.7721666666666667,0.8,0.851,0.7601666666666667,"{'sillworks_tweakers': 0.718, 'harddrivesdirect_tweakers': 0.807, 'harddrivesdirect_sillworks': 0.852, 'usapartsdirect_sillworks': 0.858, 'usapartsdirect_harddrivesdirect': 0.848, 'usapartsdirect_tweakers': 0.55}",usapartsdirect_7805644-sillworks_15591684,True,disagreement_post_graph,75
0.84,0.852,0.846,0.8301666666666666,0.803,0.849,0.759,"{'sillworks_tweakers': 0.767, 'harddrivesdirect_tweakers': 0.806, 'harddrivesdirect_sillworks': 0.859, 'usapartsdirect_sillworks': 0.857, 'usapartsdirect_harddrivesdirect': 0.851, 'usapartsdirect_tweakers': 0.841}",usapartsdirect_2611429-tweakers_9711757,False,disagreement_post_graph,76
0.837,0.861,0.849,0.8350000000000001,0.803,0.847,0.7611666666666667,"{'sillworks_tweakers': 0.768, 'harddrivesdirect_tweakers': 0.826, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.857, 'usapartsdirect_harddrivesdirect': 0.854, 'usapartsdirect_tweakers': 0.844}",usapartsdirect_2888224-tweakers_1750651,True,disagreement_post_graph,77
0.832,0.863,0.847,0.8336666666666667,0.806,0.849,0.7635,"{'sillworks_tweakers': 0.77, 'harddrivesdirect_tweakers': 0.811, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.854, 'usapartsdirect_harddrivesdirect': 0.853, 'usapartsdirect_tweakers': 0.853}",usapartsdirect_2611429-tweakers_4350445,False,disagreement_post_graph,78
0.827,0.857,0.842,0.8276666666666667,0.808,0.851,0.7693333333333333,"{'sillworks_tweakers': 0.762, 'harddrivesdirect_tweakers': 0.813, 'harddrivesdirect_sillworks': 0.854, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.846, 'usapartsdirect_tweakers': 0.841}",harddrivesdirect_3929020-sillworks_13960291,False,disagreement_post_graph,79
0.841,0.843,0.842,0.8109999999999999,0.811,0.847,0.7711666666666667,"{'sillworks_tweakers': 0.739, 'harddrivesdirect_tweakers': 0.776, 'harddrivesdirect_sillworks': 0.864, 'usapartsdirect_sillworks': 0.861, 'usapartsdirect_harddrivesdirect': 0.853, 'usapartsdirect_tweakers': 0.773}",sillworks_5053387-tweakers_10452722,False,disagreement_post_graph,80
0.831,0.839,0.835,0.8073333333333332,0.81,0.841,0.7734999999999999,"{'sillworks_tweakers': 0.731, 'harddrivesdirect_tweakers': 0.77, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.851, 'usapartsdirect_harddrivesdirect': 0.842, 'usapartsdirect_tweakers': 0.793}",harddrivesdirect_10118972-sillworks_11057543,True,disagreement_post_graph,81
0.833,0.866,0.849,0.8374999999999999,0.811,0.843,0.7741666666666666,"{'sillworks_tweakers': 0.78, 'harddrivesdirect_tweakers': 0.83, 'harddrivesdirect_sillworks': 0.863, 'usapartsdirect_sillworks': 0.853, 'usapartsdirect_harddrivesdirect': 0.849, 'usapartsdirect_tweakers': 0.85}",harddrivesdirect_2240158-tweakers_15167694,True,disagreement_post_graph,82
