P_model,R_model,F1_model_micro,F1_model_macro,F1_model_micro_boot,F1_model_micro_boost_graph,F1_model_macro_boot,F1_pairwise_model,Query,Query_Label,Strategy,Labeled_Set_Size
0.759,0.749,0.754,0.7435,0.214,0.754,0.28650000000000003,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.759, 'usapartsdirect_sillworks': 0.771, 'usapartsdirect_harddrivesdirect': 0.751, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_13685794-tweakers_846462,False,disagreement,23
0.642,0.773,0.701,0.7106666666666666,0.225,0.701,0.30033333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.723, 'usapartsdirect_sillworks': 0.674, 'usapartsdirect_harddrivesdirect': 0.679, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_3491614-sillworks_12087977,True,disagreement,24
0.676,0.805,0.735,0.7309999999999999,0.227,0.735,0.30283333333333334,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.741, 'usapartsdirect_sillworks': 0.725, 'usapartsdirect_harddrivesdirect': 0.74, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_6920590-harddrivesdirect_11266153,True,disagreement,25
0.721,0.766,0.743,0.7370000000000001,0.304,0.743,0.3858333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.756, 'usapartsdirect_sillworks': 0.738, 'usapartsdirect_harddrivesdirect': 0.74, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_5111783-harddrivesdirect_4044044,False,disagreement,26
0.659,0.771,0.71,0.7153333333333335,0.306,0.71,0.3935,"{'sillworks_tweakers': 0.705, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.706, 'usapartsdirect_sillworks': 0.684, 'usapartsdirect_harddrivesdirect': 0.733, 'usapartsdirect_tweakers': 0.739}",harddrivesdirect_13587550-sillworks_12151393,False,disagreement,27
0.763,0.774,0.768,0.7515000000000001,0.399,0.768,0.49983333333333335,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.775, 'usapartsdirect_sillworks': 0.79, 'usapartsdirect_harddrivesdirect': 0.771, 'usapartsdirect_tweakers': 0.739}",usapartsdirect_8143384-sillworks_5599074,False,disagreement,28
0.803,0.775,0.789,0.7656666666666666,0.327,0.789,0.4618333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.802, 'usapartsdirect_sillworks': 0.802, 'usapartsdirect_harddrivesdirect': 0.802, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_15893410-harddrivesdirect_201846,True,disagreement,29
0.82,0.744,0.78,0.7608333333333333,0.375,0.78,0.4905,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.797, 'usapartsdirect_sillworks': 0.803, 'usapartsdirect_harddrivesdirect': 0.777, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_13174051-sillworks_16448538,False,disagreement,30
0.761,0.759,0.76,0.7456666666666667,0.374,0.76,0.49033333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.775, 'usapartsdirect_sillworks': 0.76, 'usapartsdirect_harddrivesdirect': 0.764, 'usapartsdirect_tweakers': 0.733}",sillworks_4610289-tweakers_16245853,True,disagreement,31
0.796,0.736,0.765,0.7505000000000001,0.425,0.765,0.5323333333333334,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.774, 'usapartsdirect_sillworks': 0.804, 'usapartsdirect_harddrivesdirect': 0.748, 'usapartsdirect_tweakers': 0.739}",usapartsdirect_2530588-sillworks_28797,False,disagreement,32
0.812,0.71,0.758,0.7465,0.417,0.758,0.5326666666666667,"{'sillworks_tweakers': 0.716, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.775, 'usapartsdirect_sillworks': 0.776, 'usapartsdirect_harddrivesdirect': 0.741, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_16868027-sillworks_16908045,True,disagreement,33
0.803,0.756,0.779,0.757,0.477,0.779,0.5721666666666667,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.788, 'usapartsdirect_sillworks': 0.818, 'usapartsdirect_harddrivesdirect': 0.775, 'usapartsdirect_tweakers': 0.727}",harddrivesdirect_6730037-sillworks_7788623,True,disagreement,34
0.809,0.773,0.79,0.7648333333333333,0.477,0.79,0.5833333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.812, 'usapartsdirect_sillworks': 0.825, 'usapartsdirect_harddrivesdirect': 0.777, 'usapartsdirect_tweakers': 0.733}",harddrivesdirect_7962779-sillworks_13035263,True,disagreement,35
0.793,0.773,0.783,0.7628333333333334,0.495,0.783,0.5923333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.794, 'usapartsdirect_sillworks': 0.816, 'usapartsdirect_harddrivesdirect': 0.779, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_12465514-sillworks_16908045,False,disagreement,36
0.789,0.786,0.788,0.7648333333333334,0.485,0.788,0.5894999999999999,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.806, 'usapartsdirect_sillworks': 0.818, 'usapartsdirect_harddrivesdirect': 0.777, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_708089-sillworks_15898470,False,disagreement,37
0.852,0.788,0.819,0.785,0.541,0.819,0.6236666666666667,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.835, 'usapartsdirect_sillworks': 0.859, 'usapartsdirect_harddrivesdirect': 0.826, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_8858440-sillworks_6534976,False,disagreement,38
0.841,0.778,0.809,0.7795,0.539,0.809,0.626,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.823, 'usapartsdirect_sillworks': 0.848, 'usapartsdirect_harddrivesdirect': 0.812, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_10641627-harddrivesdirect_10053812,True,disagreement,39
0.833,0.773,0.802,0.7741666666666666,0.582,0.802,0.6509999999999999,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.826, 'usapartsdirect_sillworks': 0.828, 'usapartsdirect_harddrivesdirect': 0.801, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_5744658-tweakers_9740676,False,disagreement,40
0.837,0.77,0.802,0.773,0.553,0.802,0.6333333333333333,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.719, 'harddrivesdirect_sillworks': 0.817, 'usapartsdirect_sillworks': 0.839, 'usapartsdirect_harddrivesdirect': 0.808, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_5886945-sillworks_14748359,False,disagreement,41
0.853,0.743,0.794,0.7703333333333333,0.603,0.794,0.6625,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.812, 'usapartsdirect_sillworks': 0.822, 'usapartsdirect_harddrivesdirect': 0.794, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_7935200-sillworks_16498890,False,disagreement,42
0.855,0.749,0.799,0.7726666666666667,0.585,0.799,0.6471666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.821, 'usapartsdirect_sillworks': 0.825, 'usapartsdirect_harddrivesdirect': 0.796, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_10908897-harddrivesdirect_17405918,True,disagreement,43
0.835,0.762,0.797,0.7696666666666667,0.618,0.797,0.6673333333333334,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.818, 'usapartsdirect_sillworks': 0.827, 'usapartsdirect_harddrivesdirect': 0.793, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_13037321-harddrivesdirect_8810335,True,disagreement,44
0.824,0.765,0.793,0.7688333333333333,0.612,0.793,0.6613333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.817, 'usapartsdirect_sillworks': 0.83, 'usapartsdirect_harddrivesdirect': 0.778, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_8032585-tweakers_10806735,False,disagreement,45
0.822,0.786,0.804,0.7725,0.645,0.804,0.6788333333333334,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.718, 'harddrivesdirect_sillworks': 0.819, 'usapartsdirect_sillworks': 0.839, 'usapartsdirect_harddrivesdirect': 0.811, 'usapartsdirect_tweakers': 0.739}",harddrivesdirect_6528179-sillworks_11049372,True,disagreement,46
0.845,0.768,0.805,0.7763333333333332,0.633,0.805,0.6751666666666666,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.83, 'usapartsdirect_sillworks': 0.839, 'usapartsdirect_harddrivesdirect': 0.795, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_14201249-harddrivesdirect_4221521,False,disagreement,47
0.84,0.77,0.804,0.7758333333333333,0.667,0.804,0.6900000000000001,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.822, 'usapartsdirect_sillworks': 0.827, 'usapartsdirect_harddrivesdirect': 0.812, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_16208675-harddrivesdirect_10357087,True,disagreement,48
0.833,0.798,0.815,0.7828333333333334,0.643,0.815,0.6804999999999999,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.836, 'usapartsdirect_sillworks': 0.853, 'usapartsdirect_harddrivesdirect': 0.814, 'usapartsdirect_tweakers': 0.752}",sillworks_5053387-tweakers_10452722,False,disagreement,49
0.832,0.782,0.806,0.7776666666666667,0.673,0.806,0.6951666666666666,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.819, 'usapartsdirect_sillworks': 0.833, 'usapartsdirect_harddrivesdirect': 0.82, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_13675861-harddrivesdirect_14611697,True,disagreement,50
0.83,0.828,0.829,0.789,0.656,0.829,0.6894999999999999,"{'sillworks_tweakers': 0.702, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.843, 'usapartsdirect_sillworks': 0.862, 'usapartsdirect_harddrivesdirect': 0.85, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_1706412-sillworks_3262978,True,disagreement,51
0.79,0.827,0.808,0.7779999999999999,0.668,0.808,0.6933333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.824, 'usapartsdirect_sillworks': 0.829, 'usapartsdirect_harddrivesdirect': 0.821, 'usapartsdirect_tweakers': 0.752}",sillworks_14704145-tweakers_9607850,True,disagreement,52
0.793,0.815,0.804,0.7749999999999999,0.665,0.804,0.6955,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.821, 'usapartsdirect_sillworks': 0.806, 'usapartsdirect_harddrivesdirect': 0.829, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_1772813-harddrivesdirect_17335436,False,disagreement,53
0.823,0.781,0.802,0.7746666666666666,0.683,0.802,0.7036666666666666,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.814, 'usapartsdirect_sillworks': 0.822, 'usapartsdirect_harddrivesdirect': 0.818, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_5502105-sillworks_8843514,False,disagreement,54
0.778,0.804,0.791,0.7626666666666667,0.679,0.791,0.7021666666666665,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.719, 'harddrivesdirect_sillworks': 0.802, 'usapartsdirect_sillworks': 0.809, 'usapartsdirect_harddrivesdirect': 0.807, 'usapartsdirect_tweakers': 0.73}",harddrivesdirect_12486019-sillworks_12306981,True,disagreement,55
0.841,0.808,0.824,0.7883333333333332,0.702,0.824,0.7123333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.84, 'usapartsdirect_sillworks': 0.855, 'usapartsdirect_harddrivesdirect': 0.841, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_180381-sillworks_5939039,False,disagreement,56
0.813,0.807,0.81,0.7793333333333332,0.69,0.81,0.706,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.819, 'usapartsdirect_sillworks': 0.838, 'usapartsdirect_harddrivesdirect': 0.829, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_10814828-sillworks_7139541,True,disagreement,57
0.824,0.809,0.816,0.783,0.712,0.816,0.7173333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.835, 'usapartsdirect_sillworks': 0.838, 'usapartsdirect_harddrivesdirect': 0.831, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_4563207-sillworks_12486598,False,disagreement,58
0.832,0.809,0.82,0.7871666666666667,0.711,0.82,0.7181666666666667,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.827, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.845, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_435574-tweakers_2544819,True,disagreement,59
0.814,0.82,0.817,0.7845,0.728,0.817,0.7268333333333333,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.828, 'usapartsdirect_sillworks': 0.835, 'usapartsdirect_harddrivesdirect': 0.843, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_16255841-harddrivesdirect_9244149,True,disagreement,60
0.832,0.817,0.824,0.7885,0.728,0.824,0.7266666666666666,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.835, 'usapartsdirect_sillworks': 0.851, 'usapartsdirect_harddrivesdirect': 0.851, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_9470995-harddrivesdirect_6462948,False,disagreement,61
0.775,0.828,0.801,0.7733333333333333,0.737,0.801,0.7288333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.817, 'usapartsdirect_sillworks': 0.817, 'usapartsdirect_harddrivesdirect': 0.812, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_4101023-harddrivesdirect_8650111,True,disagreement,62
0.759,0.834,0.795,0.7693333333333333,0.735,0.795,0.731,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.808, 'usapartsdirect_sillworks': 0.81, 'usapartsdirect_harddrivesdirect': 0.804, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_15305926-sillworks_4138359,True,disagreement,63
0.774,0.821,0.797,0.7709999999999999,0.747,0.797,0.7358333333333333,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.811, 'usapartsdirect_sillworks': 0.798, 'usapartsdirect_harddrivesdirect': 0.82, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_9785046-sillworks_9094368,False,disagreement,64
0.856,0.805,0.83,0.7928333333333333,0.74,0.83,0.7305000000000001,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.852, 'usapartsdirect_sillworks': 0.86, 'usapartsdirect_harddrivesdirect': 0.844, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_14855511-harddrivesdirect_12398267,False,disagreement,65
0.828,0.808,0.818,0.7854999999999999,0.754,0.818,0.7403333333333332,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.829, 'usapartsdirect_sillworks': 0.845, 'usapartsdirect_harddrivesdirect': 0.838, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_2319529-harddrivesdirect_5517988,False,disagreement,66
0.793,0.808,0.8,0.7738333333333333,0.745,0.8,0.7334999999999999,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.809, 'usapartsdirect_sillworks': 0.825, 'usapartsdirect_harddrivesdirect': 0.815, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_7060400-tweakers_15446414,True,disagreement,67
0.825,0.81,0.817,0.7835,0.748,0.817,0.7355,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.838, 'usapartsdirect_sillworks': 0.835, 'usapartsdirect_harddrivesdirect': 0.834, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_5365512-sillworks_16908045,False,disagreement,68
0.817,0.818,0.818,0.7845,0.74,0.818,0.7303333333333333,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.829, 'usapartsdirect_sillworks': 0.84, 'usapartsdirect_harddrivesdirect': 0.841, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_12979628-harddrivesdirect_13313461,True,disagreement,69
0.843,0.823,0.833,0.7933333333333333,0.749,0.833,0.7360000000000001,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.853, 'usapartsdirect_harddrivesdirect': 0.854, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_3437058-sillworks_8664690,False,disagreement,70
0.854,0.807,0.83,0.7918333333333334,0.742,0.83,0.7318333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.843, 'usapartsdirect_sillworks': 0.859, 'usapartsdirect_harddrivesdirect': 0.855, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_2027206-tweakers_998792,False,disagreement,71
0.83,0.819,0.825,0.7881666666666667,0.756,0.825,0.7398333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.843, 'usapartsdirect_sillworks': 0.847, 'usapartsdirect_harddrivesdirect': 0.845, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_6668319-sillworks_17038150,True,disagreement,72
0.865,0.813,0.838,0.7975,0.754,0.838,0.7388333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.874, 'usapartsdirect_harddrivesdirect': 0.86, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_9136909-harddrivesdirect_10755420,True,disagreement,73
0.857,0.813,0.834,0.7943333333333332,0.76,0.834,0.7425,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.86, 'usapartsdirect_harddrivesdirect': 0.855, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_8032585-tweakers_15640951,False,disagreement,74
0.859,0.811,0.834,0.7958333333333333,0.759,0.834,0.7414999999999999,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.851, 'usapartsdirect_sillworks': 0.874, 'usapartsdirect_harddrivesdirect': 0.849, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_14110695-sillworks_10210199,False,disagreement,75
0.865,0.815,0.839,0.7978333333333333,0.768,0.839,0.7488333333333334,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.867, 'usapartsdirect_harddrivesdirect': 0.862, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_12296484-tweakers_10174531,True,disagreement,76
0.857,0.822,0.839,0.7973333333333333,0.769,0.839,0.7488333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.855, 'usapartsdirect_sillworks': 0.868, 'usapartsdirect_harddrivesdirect': 0.867, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_2722965-harddrivesdirect_10766912,True,disagreement,77
0.873,0.814,0.842,0.801,0.779,0.842,0.7565000000000001,"{'sillworks_tweakers': 0.724, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.859, 'usapartsdirect_sillworks': 0.89, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_9906510-sillworks_17421936,True,disagreement,78
0.869,0.81,0.839,0.7979999999999999,0.768,0.839,0.7481666666666666,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.855, 'usapartsdirect_sillworks': 0.876, 'usapartsdirect_harddrivesdirect': 0.86, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_7560115-sillworks_17321647,False,disagreement,79
0.843,0.823,0.833,0.7934999999999999,0.774,0.833,0.7536666666666667,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.853, 'usapartsdirect_sillworks': 0.867, 'usapartsdirect_harddrivesdirect': 0.85, 'usapartsdirect_tweakers': 0.746}",sillworks_16975598-tweakers_825041,True,disagreement,80
0.861,0.815,0.837,0.7956666666666665,0.772,0.837,0.7503333333333333,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.864, 'usapartsdirect_harddrivesdirect': 0.858, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_11647103-sillworks_7022197,False,disagreement,81
0.857,0.818,0.837,0.7943333333333333,0.785,0.837,0.7606666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.869, 'usapartsdirect_harddrivesdirect': 0.859, 'usapartsdirect_tweakers': 0.739}",harddrivesdirect_10193870-tweakers_9107448,True,disagreement,82
0.875,0.795,0.833,0.7946666666666666,0.78,0.833,0.7566666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.848, 'usapartsdirect_sillworks': 0.871, 'usapartsdirect_harddrivesdirect': 0.855, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_9941331-sillworks_5144758,False,disagreement,83
