source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
harddrivesdirect_8407887,sillworks_15719094,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,80
usapartsdirect_12972843,harddrivesdirect_9726335,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,81
harddrivesdirect_11702081,sillworks_13107430,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,82
usapartsdirect_13595903,harddrivesdirect_6429747,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,83
harddrivesdirect_16876393,sillworks_13291370,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,84
usapartsdirect_8677093,sillworks_2035221,usapartsdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,85
usapartsdirect_11640098,harddrivesdirect_17464881,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,86
harddrivesdirect_268110,sillworks_1513919,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,87
harddrivesdirect_5126929,sillworks_5489342,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,88
usapartsdirect_296719,harddrivesdirect_654609,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,89
harddrivesdirect_7638157,sillworks_12918722,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,90
usapartsdirect_445093,harddrivesdirect_17464881,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,,disagreement,91
usapartsdirect_1891535,sillworks_14943073,usapartsdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,92
harddrivesdirect_16588966,sillworks_13512390,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,,disagreement,93
usapartsdirect_5075318,harddrivesdirect_7453976,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,94
usapartsdirect_17036623,harddrivesdirect_472488,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,95
harddrivesdirect_383726,sillworks_49673,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,,disagreement,96
harddrivesdirect_250427,sillworks_8070911,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,97
usapartsdirect_6659192,harddrivesdirect_5595771,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, True, False, True)",,,disagreement,98
usapartsdirect_9515222,harddrivesdirect_14110695,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,99
usapartsdirect_8591776,harddrivesdirect_9790940,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, False, False, False)",,,disagreement,100
harddrivesdirect_13949046,sillworks_12737701,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,101
usapartsdirect_15527756,sillworks_456440,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,102
usapartsdirect_3191853,harddrivesdirect_15126407,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,103
usapartsdirect_13767752,sillworks_13002131,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,104
usapartsdirect_10339862,sillworks_3572844,usapartsdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,105
usapartsdirect_1809031,harddrivesdirect_13330543,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,106
harddrivesdirect_16588966,sillworks_3572844,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,107
harddrivesdirect_360386,sillworks_845091,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,108
harddrivesdirect_10916433,sillworks_6957645,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,109
usapartsdirect_14211771,harddrivesdirect_6379397,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,110
harddrivesdirect_13309471,sillworks_8078698,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,111
harddrivesdirect_12345607,sillworks_9393312,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, True)",,,disagreement,112
harddrivesdirect_3189076,sillworks_10887450,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,113
usapartsdirect_14820551,harddrivesdirect_7016446,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,114
harddrivesdirect_2980706,sillworks_12306981,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,115
usapartsdirect_4806979,sillworks_11685579,usapartsdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, True)",,,disagreement,116
harddrivesdirect_5784295,sillworks_3362998,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,117
harddrivesdirect_11348473,sillworks_6988566,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,118
usapartsdirect_2606434,harddrivesdirect_11791508,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,119
harddrivesdirect_28136,sillworks_11780374,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,120
harddrivesdirect_14039301,sillworks_839615,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,121
usapartsdirect_15684409,harddrivesdirect_16725578,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, True, True, False)",,,disagreement,122
usapartsdirect_5502105,sillworks_8843514,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,123
harddrivesdirect_11808828,sillworks_3762598,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,124
harddrivesdirect_16717227,sillworks_7220480,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,125
harddrivesdirect_17443009,sillworks_5225113,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,126
harddrivesdirect_5595771,sillworks_6924155,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, True, True, False)",,,disagreement,127
harddrivesdirect_16253612,sillworks_17321647,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, True, False)",,,disagreement,128
usapartsdirect_16074778,sillworks_3926285,usapartsdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,129
usapartsdirect_2541444,sillworks_3339240,usapartsdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,130
harddrivesdirect_118513,sillworks_16833110,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,131
harddrivesdirect_11681065,sillworks_748058,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,132
harddrivesdirect_12169714,sillworks_4501759,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,133
usapartsdirect_2201586,harddrivesdirect_5173308,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,134
harddrivesdirect_12752829,sillworks_2335315,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,135
usapartsdirect_1769561,sillworks_12724046,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,136
harddrivesdirect_3499584,sillworks_3959294,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,137
usapartsdirect_3109746,harddrivesdirect_5477072,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,138
usapartsdirect_8693850,harddrivesdirect_5126929,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,139
harddrivesdirect_8434190,sillworks_688771,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,140
harddrivesdirect_6281195,sillworks_10616723,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,141
harddrivesdirect_3121001,sillworks_15889599,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,142
usapartsdirect_12848843,harddrivesdirect_13670703,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,143
harddrivesdirect_2980706,sillworks_13773033,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,144
usapartsdirect_16974248,sillworks_4953630,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,145
usapartsdirect_15290761,sillworks_7713305,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,146
harddrivesdirect_13587550,sillworks_14589860,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,147
usapartsdirect_626069,harddrivesdirect_5784295,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,148
usapartsdirect_1301546,sillworks_17537276,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,149
usapartsdirect_6215187,harddrivesdirect_15324450,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,150
harddrivesdirect_7315199,sillworks_14459091,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,151
usapartsdirect_1891535,sillworks_16870589,usapartsdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,152
usapartsdirect_16379874,harddrivesdirect_6970833,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,153
harddrivesdirect_13287286,sillworks_781401,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,154
usapartsdirect_4423174,harddrivesdirect_13898529,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,155
harddrivesdirect_3724915,sillworks_12791243,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,156
usapartsdirect_7542735,harddrivesdirect_14362403,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,157
usapartsdirect_8718036,sillworks_9195941,usapartsdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,,disagreement,158
harddrivesdirect_13587550,sillworks_12083187,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, True, False, True)",,,disagreement,159
harddrivesdirect_13806096,sillworks_481525,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,160
usapartsdirect_12155365,harddrivesdirect_3664351,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,161
usapartsdirect_811497,harddrivesdirect_5534554,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,162
usapartsdirect_1359844,harddrivesdirect_6210432,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,163
usapartsdirect_14443004,harddrivesdirect_7084038,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,164
usapartsdirect_4144772,sillworks_15876026,usapartsdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, True, True, False)",,,disagreement,165
usapartsdirect_1164479,harddrivesdirect_7895390,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,166
usapartsdirect_11930368,harddrivesdirect_2520624,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,167
usapartsdirect_2743515,sillworks_2597632,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,168
usapartsdirect_9904532,sillworks_15367047,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,169
harddrivesdirect_14231911,sillworks_11727043,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,170
harddrivesdirect_12613994,sillworks_7865619,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,171
usapartsdirect_1168769,sillworks_3157552,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,172
usapartsdirect_4582967,harddrivesdirect_8100535,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,173
harddrivesdirect_5833303,sillworks_8740800,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,174
harddrivesdirect_512015,sillworks_7865619,harddrivesdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,175
harddrivesdirect_15583927,sillworks_8463077,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,176
harddrivesdirect_118513,sillworks_12729382,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,177
harddrivesdirect_12207690,sillworks_7155650,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,178
usapartsdirect_15637691,harddrivesdirect_9244149,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,179
harddrivesdirect_120449,sillworks_15719094,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, False, False)",,,disagreement,180
