source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
usapartsdirect_396792,sillworks_16267408,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.25,4.0,disagreement_post_graph,72
usapartsdirect_13864792,harddrivesdirect_8087173,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,73
harddrivesdirect_12866738,tweakers_4554085,harddrivesdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,74
usapartsdirect_15344984,sillworks_527092,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,75
harddrivesdirect_6537345,sillworks_8030775,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,76
harddrivesdirect_14566031,sillworks_2898843,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,77
usapartsdirect_445093,harddrivesdirect_5037519,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,78
harddrivesdirect_6427626,sillworks_4063318,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.3333333333333333,3.0,disagreement_post_graph,79
harddrivesdirect_10766912,sillworks_4845973,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0,disagreement_post_graph,80
usapartsdirect_12959649,sillworks_1637334,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.2,5.0,disagreement_post_graph,81
usapartsdirect_11640098,harddrivesdirect_4720693,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0,disagreement_post_graph,82
harddrivesdirect_15478302,sillworks_1146683,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0,disagreement_post_graph,83
usapartsdirect_13858241,harddrivesdirect_16685669,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,84
harddrivesdirect_12662916,sillworks_12370117,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.1111111111111111,9.0,disagreement_post_graph,85
usapartsdirect_17025526,harddrivesdirect_5287292,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0,disagreement_post_graph,86
usapartsdirect_5370412,tweakers_6122906,usapartsdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,87
usapartsdirect_13728266,sillworks_2710084,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,88
usapartsdirect_14443469,harddrivesdirect_4494773,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph,89
harddrivesdirect_8366986,sillworks_4015786,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.25,4.0,disagreement_post_graph,90
usapartsdirect_15996686,sillworks_10893590,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,91
sillworks_5515,tweakers_295741,sillworks_tweakers,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.25,4.0,disagreement_post_graph,92
harddrivesdirect_17453246,sillworks_481525,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.1,10.0,disagreement_post_graph,93
harddrivesdirect_3370195,sillworks_6759338,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0,disagreement_post_graph,94
usapartsdirect_14359846,harddrivesdirect_10916433,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,95
usapartsdirect_9971274,sillworks_12855496,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,96
usapartsdirect_17117724,harddrivesdirect_17486549,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0,disagreement_post_graph,97
usapartsdirect_17139502,sillworks_6653458,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,98
harddrivesdirect_15583927,sillworks_9250794,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.14285714285714285,7.0,disagreement_post_graph,99
harddrivesdirect_9823141,sillworks_17477907,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph,100
harddrivesdirect_5224959,sillworks_2412527,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0,disagreement_post_graph,101
usapartsdirect_1932462,harddrivesdirect_14348973,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.125,8.0,disagreement_post_graph,102
usapartsdirect_15344984,sillworks_9586977,usapartsdirect_sillworks,True,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0,disagreement_post_graph,103
harddrivesdirect_16372486,sillworks_1185969,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,104
usapartsdirect_15637691,harddrivesdirect_9244149,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0,disagreement_post_graph,105
harddrivesdirect_5833303,sillworks_8740800,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,106
usapartsdirect_4582967,harddrivesdirect_16161749,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0,disagreement_post_graph,107
usapartsdirect_2237517,tweakers_14843735,usapartsdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0,disagreement_post_graph,108
usapartsdirect_17025526,harddrivesdirect_16161749,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0,disagreement_post_graph,109
usapartsdirect_10471728,harddrivesdirect_15629065,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,110
harddrivesdirect_13279024,sillworks_2567803,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,111
harddrivesdirect_383726,sillworks_6096835,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0,disagreement_post_graph,112
usapartsdirect_8333053,sillworks_5408223,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,113
harddrivesdirect_10101309,sillworks_373468,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0,disagreement_post_graph,114
usapartsdirect_5370412,sillworks_8429390,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,115
usapartsdirect_9904532,harddrivesdirect_11335719,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.14285714285714285,7.0,disagreement_post_graph,116
usapartsdirect_9455390,harddrivesdirect_3581850,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0,disagreement_post_graph,117
usapartsdirect_15344984,sillworks_15644514,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,118
harddrivesdirect_15651549,tweakers_9140054,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0,disagreement_post_graph,119
harddrivesdirect_11506286,sillworks_6652205,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0,disagreement_post_graph,120
usapartsdirect_13845130,sillworks_4332028,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,121
harddrivesdirect_7582829,sillworks_9792024,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,122
usapartsdirect_8413805,sillworks_17132135,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, True)",1.0,0.0,disagreement_post_graph,123
usapartsdirect_1315167,harddrivesdirect_8746549,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0,disagreement_post_graph,124
usapartsdirect_11920889,harddrivesdirect_12101431,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0,disagreement_post_graph,125
harddrivesdirect_12325288,sillworks_9271985,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0,disagreement_post_graph,126
harddrivesdirect_16093544,tweakers_14150279,harddrivesdirect_tweakers,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,127
usapartsdirect_296719,harddrivesdirect_654609,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,128
harddrivesdirect_16150368,sillworks_335417,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,129
usapartsdirect_2626029,sillworks_10419796,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.3333333333333333,3.0,disagreement_post_graph,130
harddrivesdirect_2200870,sillworks_10309382,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.043478260869565216,23.0,disagreement_post_graph,131
usapartsdirect_10339862,sillworks_13512390,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,132
usapartsdirect_16195699,harddrivesdirect_12907190,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0,disagreement_post_graph,133
usapartsdirect_12068650,sillworks_13456278,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.25,4.0,disagreement_post_graph,134
usapartsdirect_15426957,sillworks_15876026,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.14285714285714285,7.0,disagreement_post_graph,135
usapartsdirect_1164479,harddrivesdirect_7895390,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.14285714285714285,7.0,disagreement_post_graph,136
harddrivesdirect_15894172,sillworks_6118935,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,137
usapartsdirect_4724731,sillworks_15949399,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,138
sillworks_10320050,tweakers_11339463,sillworks_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,139
harddrivesdirect_1201143,sillworks_16107072,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0,disagreement_post_graph,140
usapartsdirect_16147535,sillworks_15223086,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,141
harddrivesdirect_10092743,sillworks_12685272,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,142
usapartsdirect_811497,harddrivesdirect_16648391,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,143
usapartsdirect_4806979,sillworks_2907295,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,144
usapartsdirect_6246628,harddrivesdirect_9519988,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,145
usapartsdirect_2392921,sillworks_688771,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.125,8.0,disagreement_post_graph,146
usapartsdirect_12410405,harddrivesdirect_4578548,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,147
usapartsdirect_15440418,harddrivesdirect_12929583,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.5,2.0,disagreement_post_graph,148
usapartsdirect_11799116,harddrivesdirect_7111302,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.14285714285714285,7.0,disagreement_post_graph,149
harddrivesdirect_3136364,sillworks_7813169,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0,disagreement_post_graph,150
harddrivesdirect_4563207,sillworks_17194068,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,151
usapartsdirect_1359844,harddrivesdirect_12325288,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0,disagreement_post_graph,152
usapartsdirect_13858241,harddrivesdirect_8717681,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,153
usapartsdirect_11555179,sillworks_8470334,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,154
usapartsdirect_2201586,sillworks_3818181,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,155
harddrivesdirect_12930484,sillworks_14553992,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,156
