source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
harddrivesdirect_12866738,sillworks_2335315,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.3850689983391566,"(True, False, False, True, True)",0.2,5.0,disagreement_post_graph_transfer,69
harddrivesdirect_217322,sillworks_6683223,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.3859263477399975,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph_transfer,70
harddrivesdirect_5329182,sillworks_8470334,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.38921077728750364,"(False, False, False, True, True)",0.05263157894736842,19.0,disagreement_post_graph_transfer,71
usapartsdirect_8729743,sillworks_7865619,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.3753649786448828,"(False, True, True, True, False)",0.125,8.0,disagreement_post_graph_transfer,72
harddrivesdirect_9790940,sillworks_12370117,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.38656206915667246,"(False, False, False, True, True)",0.1111111111111111,9.0,disagreement_post_graph_transfer,73
usapartsdirect_1809031,harddrivesdirect_13330543,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.38566017444180245,"(False, True, True, False, False)",0.1111111111111111,9.0,disagreement_post_graph_transfer,74
usapartsdirect_3478690,harddrivesdirect_16578034,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.38165896669096666,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph_transfer,75
usapartsdirect_14906342,sillworks_9422810,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.38795988560162004,"(False, True, True, False, False)",0.3333333333333333,3.0,disagreement_post_graph_transfer,76
harddrivesdirect_7900788,sillworks_11520723,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.3845892040635638,"(False, True, False, True, False)",0.2,5.0,disagreement_post_graph_transfer,77
usapartsdirect_12467373,sillworks_9460373,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.3835824534023819,"(False, True, True, False, True)",0.25,4.0,disagreement_post_graph_transfer,78
harddrivesdirect_5833303,sillworks_14896687,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.3808435561261093,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph_transfer,79
harddrivesdirect_8810173,sillworks_13282563,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.38496757765418393,"(False, True, False, True, False)",0.25,4.0,disagreement_post_graph_transfer,80
harddrivesdirect_15894172,sillworks_6118935,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.3833223221129658,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph_transfer,81
usapartsdirect_12959649,sillworks_1637334,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.38765668895689953,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph_transfer,82
usapartsdirect_12993687,sillworks_2256639,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.38924016996482846,"(False, False, False, True, True)",0.3333333333333333,3.0,disagreement_post_graph_transfer,83
harddrivesdirect_15478302,sillworks_2788521,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.388653056517247,"(False, False, True, False, True)",0.2,5.0,disagreement_post_graph_transfer,84
harddrivesdirect_5352969,sillworks_8758049,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.38653678909875505,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph_transfer,85
usapartsdirect_4281445,harddrivesdirect_15330295,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.3851304213378664,"(False, False, False, True, True)",0.09090909090909091,11.0,disagreement_post_graph_transfer,86
usapartsdirect_10584911,sillworks_11715674,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.3825110431971336,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph_transfer,87
harddrivesdirect_9129568,sillworks_12087977,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.38833817764082945,"(True, False, False, True, True)",0.25,4.0,disagreement_post_graph_transfer,88
harddrivesdirect_5505095,sillworks_9424307,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.38294890987597346,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph_transfer,89
harddrivesdirect_7582829,sillworks_9792024,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.3827532737792261,"(False, False, False, True, True)",0.2,5.0,disagreement_post_graph_transfer,90
harddrivesdirect_8498296,sillworks_3818181,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.3861133617395827,"(False, False, False, True, True)",0.1111111111111111,9.0,disagreement_post_graph_transfer,91
usapartsdirect_9476731,sillworks_7788623,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.38283971374594156,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph_transfer,92
harddrivesdirect_5287292,sillworks_15367047,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.3862844018992332,"(False, False, True, False, True)",0.05,20.0,disagreement_post_graph_transfer,93
harddrivesdirect_2946174,sillworks_8843514,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.38578370502686576,"(False, True, False, True, False)",1.0,0.0,disagreement_post_graph_transfer,94
usapartsdirect_15197137,harddrivesdirect_702978,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.3855738714838746,"(True, False, True, True, False)",0.5,2.0,disagreement_post_graph_transfer,95
harddrivesdirect_5352969,sillworks_7170281,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.3885006813782679,"(True, False, False, True, True)",1.0,0.0,disagreement_post_graph_transfer,96
harddrivesdirect_1976627,sillworks_2788521,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.38518958182240665,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph_transfer,97
harddrivesdirect_5224959,sillworks_2412527,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.3873112058183461,"(False, False, False, True, True)",0.2,5.0,disagreement_post_graph_transfer,98
usapartsdirect_7134591,harddrivesdirect_13750019,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.38966770330095224,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph_transfer,99
usapartsdirect_8729743,harddrivesdirect_14944094,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.38625201696146005,"(True, False, False, True, True)",1.0,0.0,disagreement_post_graph_transfer,100
harddrivesdirect_16372486,sillworks_5793605,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.39011406924097286,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph_transfer,101
harddrivesdirect_10101309,sillworks_373468,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.390167840121592,"(False, False, False, True, True)",0.25,4.0,disagreement_post_graph_transfer,102
harddrivesdirect_593838,sillworks_7774395,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.38469006817384305,"(False, False, True, True, True)",0.14285714285714285,7.0,disagreement_post_graph_transfer,103
harddrivesdirect_11983139,sillworks_6683272,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.3891088454960779,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph_transfer,104
harddrivesdirect_15299605,sillworks_4512969,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.3850470250145467,"(True, False, False, True, True)",1.0,0.0,disagreement_post_graph_transfer,105
harddrivesdirect_11402212,sillworks_16690127,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.3892264327012896,"(False, False, False, True, True)",0.14285714285714285,7.0,disagreement_post_graph_transfer,106
usapartsdirect_4951627,harddrivesdirect_3446516,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.39020304038473086,"(True, True, True, False, False)",0.3333333333333333,3.0,disagreement_post_graph_transfer,107
usapartsdirect_4281445,sillworks_9038904,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.3856596435350059,"(True, False, True, True, False)",1.0,0.0,disagreement_post_graph_transfer,108
usapartsdirect_12494411,sillworks_863002,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.38756642577497935,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph_transfer,109
harddrivesdirect_5483479,sillworks_15376227,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.3882758524675076,"(True, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph_transfer,110
harddrivesdirect_5487117,sillworks_13907389,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.3846810631945723,"(False, True, True, False, False)",0.16666666666666666,6.0,disagreement_post_graph_transfer,111
