source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
yellow_pages_1_25772,yelp_2_1410,yellow_pages_1__yelp_2,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_11092,yelp_3_3123,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.3333333333333333,3.0
yellow_pages_1_27650,yelp_3_9008,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_7337,yelp_3_2897,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0
yellow_pages_1_28530,yelp_3_9778,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.5,2.0
yellow_pages_1_760,yelp_3_588,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.16666666666666666,6.0
yellow_pages_1_20142,yelp_3_6602,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.3333333333333333,3.0
yellow_pages_1_7722,zomato_2_752,yellow_pages_1__zomato_2,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.2,5.0
yellow_pages_1_24520,yelp_2_1431,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.125,8.0
yellow_pages_1_17902,yelp_3_6841,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
yelp_2_2040,zomato_2_3010,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
yellow_pages_1_18380,yelp_3_6110,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.3333333333333333,3.0
yellow_pages_1_9296,yelp_3_3040,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_7138,yelp_2_106,yellow_pages_1__yelp_2,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_13435,yelp_3_4615,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0
yellow_pages_1_3451,yelp_2_1563,yellow_pages_1__yelp_2,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0
yellow_pages_1_1824,yelp_3_193,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0
yelp_2_2031,yelp_3_8365,yelp_2__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_5053,yelp_2_1812,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
yellow_pages_1_26699,yelp_3_9557,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.3333333333333333,3.0
yellow_pages_1_15049,yelp_3_5927,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_7288,zomato_2_840,yellow_pages_1__zomato_2,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.25,4.0
yellow_pages_1_24509,yelp_3_7691,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_22071,yelp_3_7671,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_3671,yelp_3_1812,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_18948,yelp_3_6743,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yelp_2_1919,zomato_2_3721,yelp_2__zomato_2,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.25,4.0
yellow_pages_1_15049,yelp_3_5106,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_25899,yelp_3_8800,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.5,2.0
yellow_pages_1_26854,yelp_3_9788,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
yellow_pages_1_7456,yelp_3_2919,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
