source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
2_19295,4_2081,2_4,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_12663,5_1455,2_5,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_12177,1_3765,2_1,False,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,
4_12457,1_7153,4_1,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
3_8522,1_2172,3_1,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,
2_18498,4_1874,2_4,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,
2_11538,4_6787,2_4,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
4_5085,3_9600,4_3,False,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,
4_4868,1_17906,4_1,True,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,
4_15886,3_6403,4_3,False,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,
5_6330,3_15480,5_3,False,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
2_1964,5_6581,2_5,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,
5_12931,1_14554,5_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.2,5.0
2_2267,1_8672,2_1,True,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0
4_19212,3_1606,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.16666666666666666,6.0
5_7050,3_8879,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
5_16147,3_502,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_1964,4_15599,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
2_5189,5_705,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
3_19045,1_1239,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.3333333333333333,3.0
4_15114,5_4027,4_5,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.009708737864077669,103.0
5_8881,3_980,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
2_14851,5_8484,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
4_1335,1_5064,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.2,5.0
2_3169,3_4871,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0
5_2012,3_18838,5_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0
4_15166,3_831,4_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_2335,3_11376,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_8141,3_3468,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
4_7147,1_8482,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
2_4968,4_3960,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_7191,3_6542,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.07142857142857142,14.0
5_7853,1_7860,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_6136,3_7394,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
5_11301,3_16447,5_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.013333333333333334,75.0
5_16488,1_5053,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0
5_13763,3_394,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.25,4.0
4_13304,5_19286,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
5_10025,1_11277,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
5_14469,3_14126,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
4_16027,3_4458,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
2_14748,3_9369,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.5,2.0
5_17646,3_15449,5_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.0625,16.0
4_7964,5_13466,4_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.16666666666666666,6.0
2_5312,4_1124,2_4,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_3906,4_17798,2_4,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
5_14458,3_18253,5_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.16666666666666666,6.0
4_1493,1_4507,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
2_16419,4_4265,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.3333333333333333,3.0
2_18637,1_11072,2_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.3333333333333333,3.0
2_11039,3_10286,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.5,2.0
3_15764,1_15053,3_1,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.00980392156862745,102.0
5_15333,1_17315,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_24,1_6561,2_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.038461538461538464,26.0
2_976,5_2163,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
5_11526,3_6541,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
5_2273,3_13223,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_2626,1_18254,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.3333333333333333,3.0
2_3429,1_14974,2_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.034482758620689655,29.0
4_7674,5_190,4_5,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0
4_4860,3_2566,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
5_14002,1_11464,5_1,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0
3_12745,1_11050,3_1,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
5_16561,1_1793,5_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, True)",1.0,0.0
2_7513,4_7591,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0
2_5630,5_13110,2_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.14285714285714285,7.0
2_11373,3_13203,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
5_7364,3_15161,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
2_18573,3_8578,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_9813,5_11180,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
2_14957,3_12141,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_2169,5_5588,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_13853,4_13910,2_4,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
5_17503,3_12137,5_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
4_2579,3_13149,4_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.3333333333333333,3.0
4_7151,3_16689,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_16513,1_3561,2_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.25,4.0
4_11706,1_262,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_5189,3_16798,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
4_13789,1_11161,4_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.16666666666666666,6.0
2_13538,1_13653,2_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
4_541,3_14079,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
4_17699,5_16363,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
5_1080,3_8166,5_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
4_12175,5_15590,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_7603,5_8430,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
2_3986,1_19013,2_1,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
2_16677,4_5962,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.5,2.0
5_16608,3_6060,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
2_2714,3_19282,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
3_14078,1_13593,3_1,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.14285714285714285,7.0
4_3959,3_12928,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
4_16063,3_10495,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_11652,5_4048,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.3333333333333333,3.0
2_126,3_17124,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.1111111111111111,9.0
4_9287,3_6205,4_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_19281,5_4700,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.3333333333333333,3.0
2_12835,5_11525,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
4_15114,1_10395,4_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
3_9418,1_9685,3_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.16666666666666666,6.0
2_13222,5_18906,2_5,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.5,2.0
2_3353,5_10852,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
5_8589,3_9741,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
5_5470,3_9425,5_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.2,5.0
5_8595,1_3560,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
2_9924,4_3168,2_4,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
4_8138,3_15653,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_5725,3_9741,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.3333333333333333,3.0
5_15093,3_5637,5_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
2_3422,1_19082,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
2_10289,3_6551,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_10155,5_8423,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
4_16244,3_10495,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
2_17802,3_12833,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
4_13681,1_19361,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
2_16444,5_3017,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.25,4.0
4_7145,5_13167,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
4_8082,5_8534,4_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_7351,5_14507,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_10279,3_10865,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
4_18950,3_14092,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_4570,3_2905,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0
4_10201,5_7282,4_5,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_16037,4_9876,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
5_13680,1_1062,5_1,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0
2_24,5_15975,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
5_11960,3_19275,5_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0
4_18169,1_17025,4_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_4420,3_11112,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, False, True)",1.0,0.0
2_16945,3_6134,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
2_9755,3_1783,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_6563,4_13460,2_4,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_12893,4_7755,2_4,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.25,4.0
4_18024,5_10640,4_5,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.016129032258064516,62.0
4_728,3_8557,4_3,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.1111111111111111,9.0
2_7077,3_1477,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_3721,3_8993,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
4_5110,5_1826,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
4_1874,1_13616,4_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0
4_14273,5_16586,4_5,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.16666666666666666,6.0
2_9237,5_17674,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
4_4592,5_5004,4_5,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.02631578947368421,38.0
2_12152,3_18854,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
2_2335,3_139,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
4_7240,3_5723,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
4_2155,5_4835,4_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
5_2209,1_1034,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
5_6866,1_128,5_1,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
4_8840,3_18300,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_5599,5_15824,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.125,8.0
4_15395,5_17542,4_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_8782,5_10152,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
2_19245,5_1004,2_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
2_14008,3_10992,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0
2_7543,5_12692,2_5,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.09090909090909091,11.0
2_9465,3_7501,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
2_10986,1_11955,2_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.3333333333333333,3.0
2_13385,5_12511,2_5,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
4_5296,3_577,4_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.3333333333333333,3.0
2_7311,3_9164,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
3_6028,1_6561,3_1,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
2_14275,3_13437,2_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
2_16600,4_11509,2_4,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
2_6952,3_5874,2_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.058823529411764705,17.0
2_10138,3_8338,2_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.25,4.0
4_11706,3_7345,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
4_15886,1_17566,4_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.041666666666666664,24.0
4_496,3_11852,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0
4_15168,1_17038,4_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
4_3600,1_17030,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
4_1925,3_5607,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
2_12792,3_17481,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.25,4.0
4_13597,3_8250,4_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.25,4.0
4_10642,1_209,4_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_3363,5_5692,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
4_10694,5_17128,4_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
5_3691,1_17066,5_1,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
4_11032,1_13570,4_1,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.25,4.0
2_18700,3_10813,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
4_7696,5_4018,4_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
3_10264,1_14776,3_1,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
2_15105,3_621,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
4_6366,5_7609,4_5,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0
5_1621,1_3477,5_1,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, True)",0.25,4.0
4_1541,5_15439,4_5,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.16666666666666666,6.0
4_13895,3_18414,4_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0
2_12029,3_960,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.25,4.0
2_8240,3_16172,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0
2_15105,3_14866,2_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, True)",1.0,0.0
2_3757,3_5386,2_3,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0
2_4115,5_3691,2_5,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0
